candidate_id,candidate_hash,family,min_expected_R,min_projected_net_R,max_cost_to_risk,session_mode,skip_same_candle,source_mode,min_hold_candles,registered_status
P34_1508,2693d4a2208a61fd,stress_hardened,1.2,1.15,0.1,OFF_HOURS_STRICT_R,False,ALL,,REGISTERED
P34_1509,1c19ab8dc214457b,balanced_activity,1.35,1.3,0.1,OFF_HOURS_STRICT_R,False,ALL,,REGISTERED
P34_1510,5190d9fce1cce8b3,cost_to_atr_gate,1.5,1.3,0.15,OFF_HOURS_STRICT_R,False,ALL,,REGISTERED
P34_1511,b43f9f7c0df77658,projected_net_r_gate,1.8,1.3,0.15,OFF_HOURS_STRICT_R,False,ALL,,REGISTERED
P34_1512,b94a6574e11e085e,low_r_filtered,,,0.15,ALL,False,ALL,,REGISTERED
P34_1513,f41e4bba56cc710e,session_aware,1.0,,0.15,ALL,False,ALL,2.0,REGISTERED
P34_1514,15a519d9f695d4f8,off_hours_stricter_r,1.1,,0.15,ALL,False,ALL,2.0,REGISTERED
P34_1515,865ab05fb3a225ba,same_candle_hardened,1.2,0.7,0.2,ALL,False,ALL,2.0,REGISTERED
P34_1516,2150997158decfb5,cand0190_relative,1.35,0.7,0.2,ALL,False,ALL,2.0,REGISTERED
P34_1517,e30a22dd837d7e5d,high_pf_low_frequency,1.5,0.7,0.2,ALL,False,ALL,2.0,REGISTERED
P34_1518,b8ce152a1a470f9f,stress_hardened,1.8,0.9,0.2,ALL,True,ALL,2.0,REGISTERED
P34_1519,f5a69fec606423fb,balanced_activity,,0.9,0.2,NO_OFF_HOURS,False,ALL,2.0,REGISTERED
P34_1520,8aa0a1d1c5658854,cost_to_atr_gate,1.0,0.9,0.3,NO_OFF_HOURS,False,ALL,2.0,REGISTERED
P34_1521,ee2252f583c24ea3,projected_net_r_gate,1.1,1.0,0.3,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1522,b0c0d500204b1670,low_r_filtered,1.2,1.0,0.3,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1523,30e43ef89d019e4d,session_aware,1.35,1.0,0.3,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1524,2987eeb8384145df,off_hours_stricter_r,1.5,1.15,0.3,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1525,4dd9240cc4d86be0,same_candle_hardened,1.8,1.15,0.45,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1526,4536a291f58a2964,cand0190_relative,,1.15,0.45,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1527,c7490e9cbe554fbd,high_pf_low_frequency,1.0,1.3,0.45,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1528,f7c5a3380da06fb3,stress_hardened,1.1,1.3,0.45,LONDON_NY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1529,8771ae89a689265d,balanced_activity,1.2,1.3,0.45,LONDON_NY,True,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1530,1f17f561a0cef132,cost_to_atr_gate,1.35,,,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1531,2b0747ab2ca702bb,projected_net_r_gate,1.5,,,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1532,690eca1ca477d24c,low_r_filtered,1.8,,,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1533,4dda7a706d45c41e,session_aware,,0.7,,LONDON_ONLY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1534,7cdc894946742ebf,off_hours_stricter_r,1.0,0.7,,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1535,97e409c19db1a6cd,same_candle_hardened,1.1,0.7,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1536,27b20b522b886b27,cand0190_relative,1.2,0.9,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1537,352b89dd269ddd68,high_pf_low_frequency,1.35,0.9,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1538,4e4ca153efd5fe3e,stress_hardened,1.5,0.9,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1539,17c9b0f105058fa8,balanced_activity,1.8,1.0,0.1,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1540,625291b1839cf2c8,cost_to_atr_gate,,1.0,0.15,NY_ONLY,True,BB_ONLY,4.0,REGISTERED
P34_1541,0da003499dc21737,projected_net_r_gate,1.0,1.0,0.15,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1542,3770ec14b4b1d0d0,low_r_filtered,1.1,1.15,0.15,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1543,64db36c02afc1164,session_aware,1.2,1.15,0.15,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1544,7224b927326eec32,off_hours_stricter_r,1.35,1.15,0.15,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1545,aafbf96b70095c8d,same_candle_hardened,1.5,1.3,0.2,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1546,d6b18a31112f6f84,cand0190_relative,1.8,1.3,0.2,NY_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_1547,5fb5dab4a1449e8c,high_pf_low_frequency,,1.3,0.2,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1548,7914640992502fa8,stress_hardened,1.0,,0.2,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1549,4d26050bacc8a478,balanced_activity,1.1,,0.2,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1550,65ffea9771863a56,cost_to_atr_gate,1.2,,0.3,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1551,b66700747359a459,projected_net_r_gate,1.35,0.7,0.3,OFF_HOURS_STRICT_R,True,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1552,17749d116c5db17e,low_r_filtered,1.5,0.7,0.3,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1553,8b03d610abb97c62,session_aware,1.8,0.7,0.3,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1554,6b3fd0ab490b9195,off_hours_stricter_r,,0.9,0.3,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1555,4aa587e38cec06f0,same_candle_hardened,1.0,0.9,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1556,36d65a43d48ac3de,cand0190_relative,1.1,0.9,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1557,5389b4413155dcec,high_pf_low_frequency,1.2,1.0,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1558,ea2dd6fce0cbacd5,stress_hardened,1.35,1.0,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1559,196d45417d1666c2,balanced_activity,1.5,1.0,0.45,ALL,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_1560,80a78e1216eed039,cost_to_atr_gate,1.8,1.15,,ALL,False,ALL,6.0,REGISTERED
P34_1561,6ce98d591dacb6ad,projected_net_r_gate,,1.15,,NO_OFF_HOURS,False,ALL,6.0,REGISTERED
P34_1562,d9d6ac7f820ba2e0,low_r_filtered,1.0,1.15,,NO_OFF_HOURS,True,ALL,6.0,REGISTERED
P34_1563,59c4ed20dda90cb0,session_aware,1.1,1.3,,NO_OFF_HOURS,False,ALL,6.0,REGISTERED
P34_1564,cde96e9dd68badec,off_hours_stricter_r,1.2,1.3,,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_1565,c955ddb72a3fd0d0,same_candle_hardened,1.35,1.3,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_1566,5c8ddd46f63f565d,cand0190_relative,1.5,,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_1567,c883cf0513924ccf,high_pf_low_frequency,1.8,,0.1,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_1568,bede3adfbf67399e,stress_hardened,,,0.1,LONDON_NY,False,ALL,,REGISTERED
P34_1569,7c53c3b8576acef9,balanced_activity,1.0,0.7,0.1,LONDON_NY,False,ALL,,REGISTERED
P34_1570,062c760a702210e6,cost_to_atr_gate,1.1,0.7,0.15,LONDON_NY,False,ALL,,REGISTERED
P34_1571,7ffc0aca8354e86f,projected_net_r_gate,1.2,0.7,0.15,LONDON_NY,False,ALL,,REGISTERED
P34_1572,3204371a32111703,low_r_filtered,1.35,0.9,0.15,LONDON_NY,False,ALL,,REGISTERED
P34_1573,16fc50481cff0da8,session_aware,1.5,0.9,0.15,LONDON_NY,True,NO_FUNDING_REVERSAL,,REGISTERED
P34_1574,21f4f8c11d84747b,off_hours_stricter_r,1.8,0.9,0.15,LONDON_NY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1575,148063ea85bf50fb,same_candle_hardened,,1.0,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1576,6dda30a409675054,cand0190_relative,1.0,1.0,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1577,706108f5f2177c3c,high_pf_low_frequency,1.1,1.0,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1578,1812c07e7e2c5d78,stress_hardened,1.2,1.15,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1579,31cbed01f735de07,balanced_activity,1.35,1.15,0.2,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1580,5b1626e2e1bcc352,cost_to_atr_gate,1.5,1.15,0.3,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1581,fbf6f984836baa0b,projected_net_r_gate,1.8,1.3,0.3,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1582,c326f97980234cfe,low_r_filtered,,1.3,0.3,NY_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1583,b420227ef25aa503,session_aware,1.0,1.3,0.3,NY_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1584,e2b150dc13b94c80,off_hours_stricter_r,1.1,,0.3,NY_ONLY,True,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1585,27971f3ddf83e43d,same_candle_hardened,1.2,,0.45,NY_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_1586,16203a9078b3f033,cand0190_relative,1.35,,0.45,NY_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_1587,3151a3a9f94dd664,high_pf_low_frequency,1.5,0.7,0.45,NY_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_1588,ff8ae3e044e09636,stress_hardened,1.8,0.7,0.45,NY_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_1589,0ae9d7ff89462ff9,balanced_activity,,0.7,0.45,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1590,148aacace89246b1,cost_to_atr_gate,1.0,0.9,,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1591,6609e0c015de8016,projected_net_r_gate,1.1,0.9,,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1592,82bd00479ae0871e,low_r_filtered,1.2,0.9,,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1593,6d9b75a375b20898,session_aware,1.35,1.0,,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1594,c44f03c32820181e,off_hours_stricter_r,1.5,1.0,,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_1595,d1ae58f7eb832cfc,same_candle_hardened,1.8,1.0,0.1,OFF_HOURS_STRICT_R,True,BB_ONLY,2.0,REGISTERED
P34_1596,6665f4e3684cc60d,cand0190_relative,,1.15,0.1,ALL,False,BB_ONLY,2.0,REGISTERED
P34_1597,34c25e37e6d919f8,high_pf_low_frequency,1.0,1.15,0.1,ALL,False,BB_ONLY,2.0,REGISTERED
P34_1598,6438974a5fe48006,stress_hardened,1.1,1.15,0.1,ALL,False,BB_ONLY,4.0,REGISTERED
P34_1599,b60a960c7176c1ed,balanced_activity,1.2,1.3,0.1,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1600,8ccecc381c972fda,cost_to_atr_gate,1.35,1.3,0.15,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1601,740ec2f485c075fe,projected_net_r_gate,1.5,1.3,0.15,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1602,68af5d981fd075f8,low_r_filtered,1.8,,0.15,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1603,438c6c9e8389f525,session_aware,,,0.15,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1604,539773dfbf5c4e1a,off_hours_stricter_r,1.0,,0.15,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1605,a4ef1967fa4b65ea,same_candle_hardened,1.1,0.7,0.2,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1606,da761be6bb8aa144,cand0190_relative,1.2,0.7,0.2,NO_OFF_HOURS,True,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1607,2cb0b12067877963,high_pf_low_frequency,1.35,0.7,0.2,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1608,cc157937597f775f,stress_hardened,1.5,0.9,0.2,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1609,de412b8e9d16f6c0,balanced_activity,1.8,0.9,0.2,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1610,0130bf732059f72f,cost_to_atr_gate,,0.9,0.3,LONDON_NY,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1611,a1917b517d66c7a9,projected_net_r_gate,1.0,1.0,0.3,LONDON_NY,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_1612,65b26946fee44675,low_r_filtered,1.1,1.0,0.3,LONDON_NY,False,ALL,4.0,REGISTERED
P34_1613,d1682c1c1fc18a77,session_aware,1.2,1.0,0.3,LONDON_NY,False,ALL,4.0,REGISTERED
P34_1614,1bdaf7797f184fa8,off_hours_stricter_r,1.35,1.15,0.3,LONDON_NY,False,ALL,4.0,REGISTERED
P34_1615,456790da986072a5,same_candle_hardened,1.5,1.15,0.45,LONDON_NY,False,ALL,6.0,REGISTERED
P34_1616,191a505c21ecebbe,cand0190_relative,1.8,1.15,0.45,LONDON_NY,False,ALL,6.0,REGISTERED
P34_1617,a2e3568cfdc6d334,high_pf_low_frequency,,1.3,0.45,LONDON_ONLY,True,ALL,6.0,REGISTERED
P34_1618,5d56ef1cee6f9858,stress_hardened,1.0,1.3,0.45,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_1619,b72233f1e40e7346,balanced_activity,1.1,1.3,0.45,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_1620,2080e00940f1d89a,cost_to_atr_gate,1.2,,,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_1621,975143010e7fb063,projected_net_r_gate,1.35,,,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_1622,15cfc9eed87d38bf,low_r_filtered,1.5,,,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_1623,e381dd86900cd6c8,session_aware,1.8,0.7,,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_1624,d9a7c1888d416dea,off_hours_stricter_r,,0.7,,NY_ONLY,False,ALL,6.0,REGISTERED
P34_1625,9bd429cad97657e0,same_candle_hardened,1.0,0.7,0.1,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1626,2386a310a4832520,cand0190_relative,1.1,0.9,0.1,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1627,324a5e97e92d3d5a,high_pf_low_frequency,1.2,0.9,0.1,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1628,b41009843235bff7,stress_hardened,1.35,0.9,0.1,NY_ONLY,True,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1629,8bc0fd03f807bc21,balanced_activity,1.5,1.0,0.1,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1630,0f778f74a147f2df,cost_to_atr_gate,1.8,1.0,0.15,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1631,f4392025d5623a4b,projected_net_r_gate,,1.0,0.15,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1632,328739c986ba81e6,low_r_filtered,1.0,1.15,0.15,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1633,f712690ac9fef4ac,session_aware,1.1,1.15,0.15,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1634,0fa8f1245ae3822b,off_hours_stricter_r,1.2,1.15,0.15,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1635,1542cd44426f6acd,same_candle_hardened,1.35,1.3,0.2,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1636,a3b3077378fcb9d3,cand0190_relative,1.5,1.3,0.2,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1637,f263f76d390bab38,high_pf_low_frequency,1.8,1.3,0.2,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_1638,cd793a04281c34ac,stress_hardened,,,0.2,ALL,False,BB_ONLY,,REGISTERED
P34_1639,0d3d1d87f9b3f36f,balanced_activity,1.0,,0.2,ALL,True,BB_ONLY,,REGISTERED
P34_1640,e3c38d417caddc12,cost_to_atr_gate,1.1,,0.3,ALL,False,BB_ONLY,,REGISTERED
P34_1641,a646108ab92f8797,projected_net_r_gate,1.2,0.7,0.3,ALL,False,BB_ONLY,,REGISTERED
P34_1642,d53b82acc75d9b8d,low_r_filtered,1.35,0.7,0.3,ALL,False,BB_ONLY,,REGISTERED
P34_1643,1353e332d8b48100,session_aware,1.5,0.7,0.3,ALL,False,BB_ONLY,,REGISTERED
P34_1644,f0ff7c8731e0b511,off_hours_stricter_r,1.8,0.9,0.3,ALL,False,BB_ONLY,,REGISTERED
P34_1645,ed86841dfc513b00,same_candle_hardened,,0.9,0.45,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_1646,a63ed1bbe28a061a,cand0190_relative,1.0,0.9,0.45,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_1647,47dbb509f4bd7a81,high_pf_low_frequency,1.1,1.0,0.45,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_1648,80a84e7ea353f03e,stress_hardened,1.2,1.0,0.45,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_1649,be6963e50ce63677,balanced_activity,1.35,1.0,0.45,NO_OFF_HOURS,False,BB_ONLY,2.0,REGISTERED
P34_1650,26b4c922d8bce728,cost_to_atr_gate,1.5,1.15,,NO_OFF_HOURS,True,BB_ONLY,2.0,REGISTERED
P34_1651,9de3775e3a562976,projected_net_r_gate,1.8,1.15,,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1652,b49875c9803dc25f,low_r_filtered,,1.15,,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1653,a7cf0393fd135ae0,session_aware,1.0,1.3,,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1654,da2cb0b0cc36d5b1,off_hours_stricter_r,1.1,1.3,,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1655,83750dd2158a8c34,same_candle_hardened,1.2,1.3,0.1,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1656,401795208b42f543,cand0190_relative,1.35,,0.1,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1657,d079aa3681694191,high_pf_low_frequency,1.5,,0.1,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1658,ef94f9843015326d,stress_hardened,1.8,,0.1,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1659,77bb63b1f3571435,balanced_activity,,0.7,0.1,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1660,90f6cd0655de4b58,cost_to_atr_gate,1.0,0.7,0.15,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1661,d76e06575b99e919,projected_net_r_gate,1.1,0.7,0.15,LONDON_ONLY,True,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1662,6ad6a1cc8c65594e,low_r_filtered,1.2,0.9,0.15,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1663,48ef6cf2a50e1852,session_aware,1.35,0.9,0.15,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_1664,aa70b65908f7d88f,off_hours_stricter_r,1.5,0.9,0.15,LONDON_ONLY,False,ALL,2.0,REGISTERED
P34_1665,dd1d3dbf8dc466ab,same_candle_hardened,1.8,1.0,0.2,LONDON_ONLY,False,ALL,2.0,REGISTERED
P34_1666,9a1924c9bf3b1394,cand0190_relative,,1.0,0.2,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1667,727ab73d76868446,high_pf_low_frequency,1.0,1.0,0.2,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1668,2ba27abf7418cf67,stress_hardened,1.1,1.15,0.2,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1669,cc5fd15ee0997d46,balanced_activity,1.2,1.15,0.2,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1670,1087f12fc43f3942,cost_to_atr_gate,1.35,1.15,0.3,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1671,25e3c015477cbd03,projected_net_r_gate,1.5,1.3,0.3,NY_ONLY,False,ALL,4.0,REGISTERED
P34_1672,1b711588e0aca170,low_r_filtered,1.8,1.3,0.3,NY_ONLY,True,ALL,4.0,REGISTERED
P34_1673,51fcef6e9f57841d,session_aware,,1.3,0.3,OFF_HOURS_STRICT_R,False,ALL,4.0,REGISTERED
P34_1674,a2e2307351450574,off_hours_stricter_r,1.0,,0.3,OFF_HOURS_STRICT_R,False,ALL,4.0,REGISTERED
P34_1675,81589be2d1b28444,same_candle_hardened,1.1,,0.45,OFF_HOURS_STRICT_R,False,ALL,4.0,REGISTERED
P34_1676,d85b36e707605a49,cand0190_relative,1.2,,0.45,OFF_HOURS_STRICT_R,False,ALL,4.0,REGISTERED
P34_1677,c969878cac5584d5,high_pf_low_frequency,1.35,0.7,0.45,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1678,31b2dd0c36034750,stress_hardened,1.5,0.7,0.45,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1679,1a1e58134985acc1,balanced_activity,1.8,0.7,0.45,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1680,1382d52b1123506e,cost_to_atr_gate,,0.9,,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1681,6b810282e33c7907,projected_net_r_gate,1.0,0.9,,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1682,d9aa45172e6f6213,low_r_filtered,1.1,0.9,,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_1683,ca72dd7c3b0b03f9,session_aware,1.2,1.0,,ALL,True,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1684,1b93826fa0fd6cba,off_hours_stricter_r,1.35,1.0,,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1685,2b8409025585e55a,same_candle_hardened,1.5,1.0,0.1,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1686,cd498b81928db7b2,cand0190_relative,1.8,1.15,0.1,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1687,95fdad546d7e4a11,high_pf_low_frequency,,1.15,0.1,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1688,273434e5a67db4e9,stress_hardened,1.0,1.15,0.1,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1689,bfcdc2649d94f07f,balanced_activity,1.1,1.3,0.1,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_1690,add029d0e3b1e803,cost_to_atr_gate,1.2,1.3,0.15,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_1691,1641fa4554a38693,projected_net_r_gate,1.35,1.3,0.15,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_1692,df6ba311b0ab19fb,low_r_filtered,1.5,,0.15,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_1693,e466535279e58b65,session_aware,1.8,,0.15,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_1694,8b53ea141bd5fbd8,off_hours_stricter_r,,,0.15,LONDON_NY,True,BB_ONLY,6.0,REGISTERED
P34_1695,6b111961bc645445,same_candle_hardened,1.0,0.7,0.2,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_1696,904d454832ba2321,cand0190_relative,1.1,0.7,0.2,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_1697,a467738e526f6619,high_pf_low_frequency,1.2,0.7,0.2,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_1698,d2d6488418d1e5b9,stress_hardened,1.35,0.9,0.2,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_1699,2e6d23ca74217cb2,balanced_activity,1.5,0.9,0.2,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_1700,b7550af95f6042d2,cost_to_atr_gate,1.8,0.9,0.3,LONDON_NY,False,BB_ONLY,,REGISTERED
P34_1701,2fd8f9657d743de2,projected_net_r_gate,,1.0,0.3,LONDON_ONLY,False,BB_ONLY,,REGISTERED
P34_1702,90784a4de69f5f89,low_r_filtered,1.0,1.0,0.3,LONDON_ONLY,False,BB_ONLY,,REGISTERED
P34_1703,1405ac5a90e1e3f8,session_aware,1.1,1.0,0.3,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1704,cba8df36b3484011,off_hours_stricter_r,1.2,1.15,0.3,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1705,54f0d6d6812b0987,same_candle_hardened,1.35,1.15,0.45,LONDON_ONLY,True,LOW_ACTIVITY_ONLY,,REGISTERED
P34_1706,b55fa2c8b190666e,cand0190_relative,1.5,1.15,0.45,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
