workspace,file_path,artifact_type,phase,candidate_logic_found,teacher_only_logic,live_safe_logic,missing_logic,useful_lower_timeframe_artifact,unique_vs_github_checkout
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\inspect_mock.py,source,,funding;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\month_forensics.py,source,,funding;ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\mp_backtest_test.py,source,,ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\optimize_other_strats.py,source,,funding;ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\optimize_portfolio_risk.py,source,,funding;ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\print_first_trades.py,source,,funding;ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\profile_backtest.py,source,,ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\reproduce_baseline_a.py,source,,completed trade;ADX;ATR;15m;5m,YES,NO,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\standalone_results.csv,structured_artifact,,retest;VWAP;funding;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\standalone_results.md,report_or_note,,retest;VWAP;funding;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\sweep_dynamic_exits.py,source,,ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_distill.py,source,,ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_diversified_portfolio.py,source,,funding;ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_drop_worst.py,source,,Variant B;Variant C,YES,NO,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_filters.py,source,,ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_hybrid_smart.py,source,,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_hybrid_v3.py,source,,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_live_known_fusions.py,source,,Variant B;Variant C;expected R;funding,YES,NO,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_portfolio_combinations.py,source,,ADX;ATR,NO,YES,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\test_report_details.py,source,,Variant B;Variant C;B rescue;C core;funding,YES,NO,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scripts\reproduce_champions.py,source,,funding;ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\audit\system_auditor.py,source,,funding,NO,YES,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\backtest\engine.py,source,,funding;ATR;MFE;MAE;5m,NO,YES,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\data\auditor.py,source,,funding;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\data\downloader.py,source,,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\data\processor.py,source,,funding;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\features\indicators.py,source,,VWAP;funding;ADX;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\reporting\reporter.py,source,,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\idea_engine.py,source,,retest;VWAP;funding;ADX;ATR;MFE;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\runner.py,source,,retest;VWAP;funding;ADX;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\strategies\candidates.py,source,,retest;VWAP;funding;ADX;ATR;15m;5m,NO,YES,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\strategies\portfolio.py,source,,VWAP;funding;ATR,NO,YES,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\task.md,report_or_note,,Precision Fusion 1.2;expected R,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_backtest.py,source,,funding;MFE;MAE;15m;5m,NO,YES,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_stress_audit.py,source,,funding;15m;5m,NO,YES,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase10_quality_floor_fusion_breakthrough_report.md,report_or_note,phase10,retest;funding;ADX;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase10_runner.py,source,phase10,retest;funding;ADX;ATR;15m;5m,NO,YES,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase10_verification.py,source,phase10,funding;ADX,NO,YES,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase10_1_audit_repair_and_revalidation_report.md,report_or_note,phase10_1,retest;funding;ADX;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase10_1_runner.py,source,phase10_1,retest;funding;ADX;ATR;15m;5m,NO,YES,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase11_research_idea_engine_regime_risk_mtf_precision_report.md,report_or_note,phase11,VWAP;funding;ADX;ATR;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase11_runner.py,source,phase11,retest;VWAP;funding;ADX;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase11_verification.py,source,phase11,VWAP;ADX;ATR;5m,NO,YES,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\data_manifest_phase11_1.json,structured_artifact,phase11_1,funding;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase11_1_reproducibility_stress_audit_readiness_report.md,report_or_note,phase11_1,ADX;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase11_1_runner_results.json,structured_artifact,phase11_1,funding;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase11_1_runner.py,source,phase11_1,funding;ADX;ATR;5m,NO,YES,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase12_breakthrough_research_lab_report.md,report_or_note,phase12,VWAP;funding;ADX,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase12_readiness_pack.md,report_or_note,phase12,VWAP;funding;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase12_runner.py,source,phase12,VWAP;funding;ADX;ATR;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase12_1_correction_and_fusion_failure_audit.md,report_or_note,phase12_1,ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase12_2_filtered_orthogonal_alpha_repair_report.md,report_or_note,phase12_2,VWAP;funding;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase12_2_runner.py,source,phase12_2,VWAP;funding;ADX;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase13_benchmark_breakthrough_mega_search_report.md,report_or_note,phase13,funding;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase13_runner.py,source,phase13,retest;funding;ADX;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase14_trade_dna_elite_fusion_breakthrough_report.md,report_or_note,phase14,retest;funding;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase14_runner.py,source,phase14,retest;funding;ADX;ATR;MFE;MAE;5m,YES,NO,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase14_verification.py,source,phase14,funding;ATR;MFE;MAE,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase14_1_truth_lock_and_phase15_readiness_report.md,report_or_note,phase14_1,expected R;retest;VWAP;funding;ADX;ATR;MFE;MAE;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase14_1_runner.py,source,phase14_1,expected R;retest;VWAP;funding;ADX;ATR;MFE;MAE;5m,YES,NO,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase15_benchmark_metrics_breakthrough_report.md,report_or_note,phase15,funding;ATR;MFE;MAE,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase15_runner.py,source,phase15,retest;funding;ADX;ATR;MFE;MAE;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase15_verification.py,source,phase15,retest;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase16_measurable_benchmark_breakthrough_report.md,report_or_note,phase16,retest;VWAP;funding;ATR;MFE;MAE;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase16_runner.py,source,phase16,retest;VWAP;funding;ADX;ATR;MFE;MAE;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase16_verification.py,source,phase16,retest;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase16_1_verdict_repair_and_hybrid_v3_validation_report.md,report_or_note,phase16_1,retest;VWAP;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase16_1_runner.py,source,phase16_1,retest;VWAP;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase16_2_precision_entry_breakthrough_validation_report.md,report_or_note,phase16_2,Variant B;Variant C;retest;funding;ATR;15m;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase16_2_runner.py,source,phase16_2,Variant B;Variant C;retest;funding;ATR;15m;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase17_precision_fusion_breakthrough_report.md,report_or_note,phase17,Variant B;Variant C;expected R;funding;ATR;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase17_runner.py,source,phase17,Variant B;Variant C;C core;expected R;funding;ATR;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase17_realism.py,source,phase17,Variant B;Variant C;ATR;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase17_1_precision_fusion_breakthrough_report.md,report_or_note,phase17_1,Variant B;Variant C;B rescue;C core;retest;funding;ATR;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase17_1_runner.py,source,phase17_1,Variant B;Variant C;B rescue;C core;retest;funding;ATR;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase17_2_live_rule_lock_and_phase18_readiness_report.md,report_or_note,phase17_2,Variant B;Variant C;C core;retest;funding;ATR;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase17_2_runner.py,source,phase17_2,Variant B;Variant C;C core;retest;funding;ATR;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase17_2_realism.py,source,phase17_2,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase17_3_live_known_bc_fusion_audit_report.md,report_or_note,phase17_3,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;expected R;phase17_3;retest;funding;ATR;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase17_3_runner.py,source,phase17_3,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;expected R;phase17_3;retest;funding;ATR;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase17_3_realism.py,source,phase17_3,expected R;phase17_3,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase18_benchmark_expansion_negative_month_attack_report.md,report_or_note,phase18,Variant B;Variant C;Precision Fusion 1.2;C core;expected R;funding;ADX;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase18_runner.py,source,phase18,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;expected R;funding;ADX;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase18_realism.py,source,phase18,expected R,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase18_1_negative_zero_month_repair_and_high_pf_sleeve_report.md,report_or_note,phase18_1,Variant B;Variant C;Precision Fusion 1.2;C core;retest;VWAP;funding;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase18_1_runner.py,source,phase18_1,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;retest;VWAP;funding;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase18_1_realism.py,source,phase18_1,expected R,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase19_precision_loss_removal_zero_rescue_high_pf_discovery_report.md,report_or_note,phase19,Variant B;Variant C;Precision Fusion 1.2;C core;retest;VWAP;funding;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase19_runner.py,source,phase19,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;retest;VWAP;funding;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase19_realism.py,source,phase19,expected R,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase2_strategy_research_report.md,report_or_note,phase2,VWAP;funding;ATR;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase20_mechanism_first_100k_template_research_report.md,report_or_note,phase20,Variant B;Variant C;Precision Fusion 1.2;C core;retest;funding;ADX;ATR;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase20_runner.py,source,phase20,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;retest;funding;ADX;ATR;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase20_realism.py,source,phase20,expected R,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase20_1_full_audit_and_proof_lock_report.md,report_or_note,phase20_1,Variant C;Precision Fusion 1.2;C core;expected R;retest;funding;ATR;MFE;MAE,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase20_1_runner.py,source,phase20_1,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;expected R;retest;funding;ATR;MFE;MAE;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase20_1_realism.py,source,phase20_1,expected R,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase21_candidate_registry.csv,structured_artifact,phase21,retest;funding;ADX;ATR;MFE;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase21_candidate_results.csv,structured_artifact,phase21,retest;funding;ADX;ATR;MFE;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase21_mechanism_dataset.csv,structured_artifact,phase21,Variant C;B rescue;C core;retest;funding;MFE;MAE,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase21_real_research_infrastructure_and_proof_search_report.md,report_or_note,phase21,Variant C;Precision Fusion 1.2;C core;funding;MFE;MAE,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase21_stage_rejections.csv,structured_artifact,phase21,retest;funding;ADX;ATR;MFE;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase21_top_50_candidates.md,report_or_note,phase21,retest,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase21_registry.py,source,phase21,retest;VWAP;funding;ADX;ATR;MFE;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
