candidate_id,idea_id,template_type,parameters,no_lookahead_audit_status,execution_status,metric_status
CAND_0826,IDEA_001,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0827,IDEA_002,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0828,IDEA_003,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0829,IDEA_004,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0830,IDEA_005,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0831,IDEA_006,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0832,IDEA_007,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0833,IDEA_008,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0834,IDEA_009,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0835,IDEA_010,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0836,IDEA_011,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0837,IDEA_012,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.0, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0838,IDEA_013,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0839,IDEA_014,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0840,IDEA_015,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0841,IDEA_001,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0842,IDEA_002,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0843,IDEA_003,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0844,IDEA_004,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0845,IDEA_005,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0846,IDEA_006,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0847,IDEA_007,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0848,IDEA_008,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0849,IDEA_009,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0850,IDEA_010,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0851,IDEA_011,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0852,IDEA_012,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0853,IDEA_013,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0854,IDEA_014,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0855,IDEA_015,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0856,IDEA_001,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0857,IDEA_002,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0858,IDEA_003,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0859,IDEA_004,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0860,IDEA_005,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0861,IDEA_006,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0862,IDEA_007,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0863,IDEA_008,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0864,IDEA_009,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.5, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0865,IDEA_010,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0866,IDEA_011,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0867,IDEA_012,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0868,IDEA_013,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0869,IDEA_014,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0870,IDEA_015,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0871,IDEA_001,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0872,IDEA_002,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0873,IDEA_003,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0874,IDEA_004,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0875,IDEA_005,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0876,IDEA_006,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0877,IDEA_007,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0878,IDEA_008,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0879,IDEA_009,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0880,IDEA_010,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0881,IDEA_011,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0882,IDEA_012,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0883,IDEA_013,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0884,IDEA_014,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0885,IDEA_015,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0886,IDEA_001,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0887,IDEA_002,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0888,IDEA_003,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0889,IDEA_004,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0890,IDEA_005,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0891,IDEA_006,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 1.8, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 25, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0892,IDEA_007,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0893,IDEA_008,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0894,IDEA_009,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0895,IDEA_010,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0896,IDEA_011,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0897,IDEA_012,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 75, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0898,IDEA_013,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 20, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0899,IDEA_014,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 25, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0900,IDEA_015,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 80, ""rsi_oversold"": 30, ""adx_thresh"": 15, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0901,IDEA_001,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 20, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
CAND_0902,IDEA_002,london_breakout_failure,"{""template_type"": ""london_breakout_failure"", ""trend_filter"": null, ""regime_filter_mode"": ""no_filter"", ""tp_atr_mult"": 2.0, ""sl_atr_mult"": 2.0, ""rsi_overbought"": 70, ""rsi_oversold"": 25, ""adx_thresh"": 20, ""timeframe"": ""1h""}",PASSED,REGISTERED,PENDING
