candidate_id,status,pnl,pf,dd
C26_1303,REJECTED_UNDER_PF,5240.0,1.345,0.056
C26_1304,REJECTED_UNDER_PF,5320.0,1.36,0.058
C26_1305,REJECTED_UNDER_PF,5400.0,1.375,0.06
C26_1306,REJECTED_UNDER_PF,5480.0,1.39,0.062
C26_1307,REJECTED_UNDER_PF,5560.0,1.405,0.064
C26_1308,PASS,5640.0,1.42,0.066
C26_1309,REJECTED_UNDER_PF,5720.0,1.435,0.068
C26_1310,REJECTED_UNDER_PF,5800.0,1.45,0.07
C26_1311,REJECTED_UNDER_PF,5880.0,1.465,0.072
C26_1312,REJECTED_UNDER_PF,5960.0,1.48,0.074
C26_1313,REJECTED_UNDER_PF,6040.0,1.495,0.076
C26_1314,REJECTED_UNDER_PF,6120.0,1.51,0.078
C26_1315,REJECTED_UNDER_PF,6200.0,1.525,0.08
C26_1316,REJECTED_UNDER_PF,6280.0,1.54,0.082
C26_1317,REJECTED_UNDER_PF,6360.0,1.555,0.084
C26_1318,REJECTED_UNDER_PF,6440.0,1.57,0.086
C26_1319,REJECTED_UNDER_PF,6520.0,1.585,0.088
C26_1320,PASS,6600.0,1.6,0.09
C26_1321,REJECTED_UNDER_PF,6680.0,1.615,0.092
C26_1322,REJECTED_UNDER_PF,6760.0,1.63,0.094
C26_1323,REJECTED_UNDER_PF,6840.0,1.645,0.096
C26_1324,REJECTED_UNDER_PF,6920.0,1.66,0.098
C26_1325,REJECTED_UNDER_PF,7000.0,1.675,0.1
C26_1326,REJECTED_UNDER_PF,7080.0,1.69,0.102
C26_1327,REJECTED_UNDER_PF,7160.0,1.705,0.104
C26_1328,REJECTED_UNDER_PF,7240.0,1.72,0.106
C26_1329,REJECTED_UNDER_PF,7320.0,1.735,0.108
C26_1330,REJECTED_UNDER_PF,7400.0,1.75,0.11
C26_1331,REJECTED_UNDER_PF,7480.0,1.765,0.112
C26_1332,PASS,7560.0,1.78,0.114
C26_1333,REJECTED_UNDER_PF,7640.0,1.795,0.116
C26_1334,REJECTED_UNDER_PF,7720.0,1.81,0.118
C26_1335,REJECTED_UNDER_PF,7800.0,1.825,0.12
C26_1336,REJECTED_UNDER_PF,7880.0,1.84,0.122
C26_1337,REJECTED_UNDER_PF,7960.0,1.855,0.124
C26_1338,REJECTED_UNDER_PF,8040.0,1.87,0.126
C26_1339,REJECTED_UNDER_PF,8120.0,1.885,0.128
C26_1340,REJECTED_UNDER_PF,8200.0,1.9,0.13
C26_1341,REJECTED_UNDER_PF,8280.0,1.915,0.132
C26_1342,REJECTED_UNDER_PF,8360.0,1.93,0.134
C26_1343,REJECTED_UNDER_PF,8440.0,1.945,0.136
C26_1344,PASS,8520.0,1.96,0.138
C26_1345,REJECTED_UNDER_PF,8600.0,1.975,0.14
C26_1346,REJECTED_UNDER_PF,8680.0,1.99,0.142
C26_1347,REJECTED_UNDER_PF,8760.0,2.005,0.144
C26_1348,REJECTED_UNDER_PF,8840.0,2.02,0.146
C26_1349,REJECTED_UNDER_PF,8920.0,2.035,0.148
C26_1350,REJECTED_UNDER_PF,9000.0,2.05,0.15
C26_1351,REJECTED_UNDER_PF,9080.0,2.065,0.152
C26_1352,REJECTED_UNDER_PF,9160.0,2.08,0.154
C26_1353,REJECTED_UNDER_PF,9240.0,2.095,0.156
C26_1354,REJECTED_UNDER_PF,9320.0,2.11,0.158
C26_1355,REJECTED_UNDER_PF,9400.0,2.125,0.16
C26_1356,PASS,9480.0,2.14,0.162
C26_1357,REJECTED_UNDER_PF,9560.0,2.155,0.164
C26_1358,REJECTED_UNDER_PF,9640.0,2.17,0.166
C26_1359,REJECTED_UNDER_PF,9720.0,2.185,0.168
C26_1360,REJECTED_UNDER_PF,9800.0,2.2,0.17
C26_1361,REJECTED_UNDER_PF,9880.0,2.215,0.172
C26_1362,REJECTED_UNDER_PF,9960.0,2.23,0.174
C26_1363,REJECTED_UNDER_PF,10040.0,2.245,0.176
C26_1364,REJECTED_UNDER_PF,10120.0,2.26,0.178
C26_1365,REJECTED_UNDER_PF,10200.0,2.275,0.18
C26_1366,REJECTED_UNDER_PF,10280.0,2.29,0.182
C26_1367,REJECTED_UNDER_PF,10360.0,2.305,0.184
C26_1368,PASS,10440.0,2.32,0.186
C26_1369,REJECTED_UNDER_PF,10520.0,2.335,0.188
C26_1370,REJECTED_UNDER_PF,10600.0,2.35,0.19
C26_1371,REJECTED_UNDER_PF,10680.0,2.365,0.192
C26_1372,REJECTED_UNDER_PF,10760.0,2.38,0.194
C26_1373,REJECTED_UNDER_PF,10840.0,2.395,0.196
C26_1374,REJECTED_UNDER_PF,10920.0,2.41,0.198
C26_1375,REJECTED_UNDER_PF,11000.0,2.425,0.2
C26_1376,REJECTED_UNDER_PF,11080.0,2.44,0.202
C26_1377,REJECTED_UNDER_PF,11160.0,2.455,0.204
C26_1378,REJECTED_UNDER_PF,11240.0,2.47,0.206
C26_1379,REJECTED_UNDER_PF,11320.0,2.485,0.208
C26_1380,PASS,11400.0,2.5,0.21
C26_1381,REJECTED_UNDER_PF,11480.0,2.515,0.212
C26_1382,REJECTED_UNDER_PF,11560.0,2.53,0.214
C26_1383,REJECTED_UNDER_PF,11640.0,2.545,0.216
C26_1384,REJECTED_UNDER_PF,11720.0,2.56,0.218
C26_1385,REJECTED_UNDER_PF,11800.0,2.575,0.22
C26_1386,REJECTED_UNDER_PF,11880.0,2.59,0.222
C26_1387,REJECTED_UNDER_PF,11960.0,2.605,0.224
C26_1388,REJECTED_UNDER_PF,12040.0,2.62,0.226
C26_1389,REJECTED_UNDER_PF,12120.0,2.635,0.228
C26_1390,REJECTED_UNDER_PF,12200.0,2.65,0.23
C26_1391,REJECTED_UNDER_PF,12280.0,2.665,0.232
C26_1392,PASS,12360.0,2.68,0.234
C26_1393,REJECTED_UNDER_PF,12440.0,2.695,0.236
C26_1394,REJECTED_UNDER_PF,12520.0,2.71,0.238
C26_1395,REJECTED_UNDER_PF,12600.0,2.725,0.24
C26_1396,REJECTED_UNDER_PF,12680.0,2.74,0.242
C26_1397,REJECTED_UNDER_PF,12760.0,2.755,0.244
C26_1398,REJECTED_UNDER_PF,12840.0,2.77,0.246
C26_1399,REJECTED_UNDER_PF,12920.0,2.785,0.248
C26_1400,REJECTED_UNDER_PF,5000.0,1.3,0.05
C26_1401,REJECTED_UNDER_PF,5080.0,1.315,0.052
C26_1402,REJECTED_UNDER_PF,5160.0,1.33,0.054
C26_1403,REJECTED_UNDER_PF,5240.0,1.345,0.056
C26_1404,PASS,5320.0,1.36,0.058
C26_1405,REJECTED_UNDER_PF,5400.0,1.375,0.06
C26_1406,REJECTED_UNDER_PF,5480.0,1.39,0.062
C26_1407,REJECTED_UNDER_PF,5560.0,1.405,0.064
C26_1408,REJECTED_UNDER_PF,5640.0,1.42,0.066
C26_1409,REJECTED_UNDER_PF,5720.0,1.435,0.068
C26_1410,REJECTED_UNDER_PF,5800.0,1.45,0.07
C26_1411,REJECTED_UNDER_PF,5880.0,1.465,0.072
C26_1412,REJECTED_UNDER_PF,5960.0,1.48,0.074
C26_1413,REJECTED_UNDER_PF,6040.0,1.495,0.076
C26_1414,REJECTED_UNDER_PF,6120.0,1.51,0.078
C26_1415,REJECTED_UNDER_PF,6200.0,1.525,0.08
C26_1416,PASS,6280.0,1.54,0.082
C26_1417,REJECTED_UNDER_PF,6360.0,1.555,0.084
C26_1418,REJECTED_UNDER_PF,6440.0,1.57,0.086
C26_1419,REJECTED_UNDER_PF,6520.0,1.585,0.088
C26_1420,REJECTED_UNDER_PF,6600.0,1.6,0.09
C26_1421,REJECTED_UNDER_PF,6680.0,1.615,0.092
C26_1422,REJECTED_UNDER_PF,6760.0,1.63,0.094
C26_1423,REJECTED_UNDER_PF,6840.0,1.645,0.096
C26_1424,REJECTED_UNDER_PF,6920.0,1.66,0.098
C26_1425,REJECTED_UNDER_PF,7000.0,1.675,0.1
C26_1426,REJECTED_UNDER_PF,7080.0,1.69,0.102
C26_1427,REJECTED_UNDER_PF,7160.0,1.705,0.104
C26_1428,PASS,7240.0,1.72,0.106
C26_1429,REJECTED_UNDER_PF,7320.0,1.735,0.108
C26_1430,REJECTED_UNDER_PF,7400.0,1.75,0.11
C26_1431,REJECTED_UNDER_PF,7480.0,1.765,0.112
C26_1432,REJECTED_UNDER_PF,7560.0,1.78,0.114
C26_1433,REJECTED_UNDER_PF,7640.0,1.795,0.116
C26_1434,REJECTED_UNDER_PF,7720.0,1.81,0.118
C26_1435,REJECTED_UNDER_PF,7800.0,1.825,0.12
C26_1436,REJECTED_UNDER_PF,7880.0,1.84,0.122
C26_1437,REJECTED_UNDER_PF,7960.0,1.855,0.124
C26_1438,REJECTED_UNDER_PF,8040.0,1.87,0.126
C26_1439,REJECTED_UNDER_PF,8120.0,1.885,0.128
C26_1440,PASS,8200.0,1.9,0.13
C26_1441,REJECTED_UNDER_PF,8280.0,1.915,0.132
C26_1442,REJECTED_UNDER_PF,8360.0,1.93,0.134
C26_1443,REJECTED_UNDER_PF,8440.0,1.945,0.136
C26_1444,REJECTED_UNDER_PF,8520.0,1.96,0.138
C26_1445,REJECTED_UNDER_PF,8600.0,1.975,0.14
C26_1446,REJECTED_UNDER_PF,8680.0,1.99,0.142
C26_1447,REJECTED_UNDER_PF,8760.0,2.005,0.144
C26_1448,REJECTED_UNDER_PF,8840.0,2.02,0.146
C26_1449,REJECTED_UNDER_PF,8920.0,2.035,0.148
C26_1450,REJECTED_UNDER_PF,9000.0,2.05,0.15
C26_1451,REJECTED_UNDER_PF,9080.0,2.065,0.152
C26_1452,PASS,9160.0,2.08,0.154
C26_1453,REJECTED_UNDER_PF,9240.0,2.095,0.156
C26_1454,REJECTED_UNDER_PF,9320.0,2.11,0.158
C26_1455,REJECTED_UNDER_PF,9400.0,2.125,0.16
C26_1456,REJECTED_UNDER_PF,9480.0,2.14,0.162
C26_1457,REJECTED_UNDER_PF,9560.0,2.155,0.164
C26_1458,REJECTED_UNDER_PF,9640.0,2.17,0.166
C26_1459,REJECTED_UNDER_PF,9720.0,2.185,0.168
C26_1460,REJECTED_UNDER_PF,9800.0,2.2,0.17
C26_1461,REJECTED_UNDER_PF,9880.0,2.215,0.172
C26_1462,REJECTED_UNDER_PF,9960.0,2.23,0.174
C26_1463,REJECTED_UNDER_PF,10040.0,2.245,0.176
C26_1464,PASS,10120.0,2.26,0.178
C26_1465,REJECTED_UNDER_PF,10200.0,2.275,0.18
C26_1466,REJECTED_UNDER_PF,10280.0,2.29,0.182
C26_1467,REJECTED_UNDER_PF,10360.0,2.305,0.184
C26_1468,REJECTED_UNDER_PF,10440.0,2.32,0.186
C26_1469,REJECTED_UNDER_PF,10520.0,2.335,0.188
C26_1470,REJECTED_UNDER_PF,10600.0,2.35,0.19
C26_1471,REJECTED_UNDER_PF,10680.0,2.365,0.192
C26_1472,REJECTED_UNDER_PF,10760.0,2.38,0.194
C26_1473,REJECTED_UNDER_PF,10840.0,2.395,0.196
C26_1474,REJECTED_UNDER_PF,10920.0,2.41,0.198
C26_1475,REJECTED_UNDER_PF,11000.0,2.425,0.2
C26_1476,PASS,11080.0,2.44,0.202
C26_1477,REJECTED_UNDER_PF,11160.0,2.455,0.204
C26_1478,REJECTED_UNDER_PF,11240.0,2.47,0.206
C26_1479,REJECTED_UNDER_PF,11320.0,2.485,0.208
C26_1480,REJECTED_UNDER_PF,11400.0,2.5,0.21
C26_1481,REJECTED_UNDER_PF,11480.0,2.515,0.212
C26_1482,REJECTED_UNDER_PF,11560.0,2.53,0.214
C26_1483,REJECTED_UNDER_PF,11640.0,2.545,0.216
C26_1484,REJECTED_UNDER_PF,11720.0,2.56,0.218
C26_1485,REJECTED_UNDER_PF,11800.0,2.575,0.22
C26_1486,REJECTED_UNDER_PF,11880.0,2.59,0.222
C26_1487,REJECTED_UNDER_PF,11960.0,2.605,0.224
C26_1488,PASS,12040.0,2.62,0.226
C26_1489,REJECTED_UNDER_PF,12120.0,2.635,0.228
C26_1490,REJECTED_UNDER_PF,12200.0,2.65,0.23
C26_1491,REJECTED_UNDER_PF,12280.0,2.665,0.232
C26_1492,REJECTED_UNDER_PF,12360.0,2.68,0.234
C26_1493,REJECTED_UNDER_PF,12440.0,2.695,0.236
C26_1494,REJECTED_UNDER_PF,12520.0,2.71,0.238
C26_1495,REJECTED_UNDER_PF,12600.0,2.725,0.24
C26_1496,REJECTED_UNDER_PF,12680.0,2.74,0.242
C26_1497,REJECTED_UNDER_PF,12760.0,2.755,0.244
C26_1498,REJECTED_UNDER_PF,12840.0,2.77,0.246
C26_1499,REJECTED_UNDER_PF,12920.0,2.785,0.248
C26_1500,PASS,5000.0,1.3,0.05
C26_1501,REJECTED_UNDER_PF,5080.0,1.315,0.052
C26_1502,REJECTED_UNDER_PF,5160.0,1.33,0.054
C26_1503,REJECTED_UNDER_PF,5240.0,1.345,0.056
C26_1504,REJECTED_UNDER_PF,5320.0,1.36,0.058
C26_1505,REJECTED_UNDER_PF,5400.0,1.375,0.06
C26_1506,REJECTED_UNDER_PF,5480.0,1.39,0.062
C26_1507,REJECTED_UNDER_PF,5560.0,1.405,0.064
C26_1508,REJECTED_UNDER_PF,5640.0,1.42,0.066
C26_1509,REJECTED_UNDER_PF,5720.0,1.435,0.068
C26_1510,REJECTED_UNDER_PF,5800.0,1.45,0.07
C26_1511,REJECTED_UNDER_PF,5880.0,1.465,0.072
C26_1512,PASS,5960.0,1.48,0.074
C26_1513,REJECTED_UNDER_PF,6040.0,1.495,0.076
C26_1514,REJECTED_UNDER_PF,6120.0,1.51,0.078
C26_1515,REJECTED_UNDER_PF,6200.0,1.525,0.08
C26_1516,REJECTED_UNDER_PF,6280.0,1.54,0.082
C26_1517,REJECTED_UNDER_PF,6360.0,1.555,0.084
C26_1518,REJECTED_UNDER_PF,6440.0,1.57,0.086
C26_1519,REJECTED_UNDER_PF,6520.0,1.585,0.088
C26_1520,REJECTED_UNDER_PF,6600.0,1.6,0.09
C26_1521,REJECTED_UNDER_PF,6680.0,1.615,0.092
C26_1522,REJECTED_UNDER_PF,6760.0,1.63,0.094
C26_1523,REJECTED_UNDER_PF,6840.0,1.645,0.096
C26_1524,PASS,6920.0,1.66,0.098
C26_1525,REJECTED_UNDER_PF,7000.0,1.675,0.1
C26_1526,REJECTED_UNDER_PF,7080.0,1.69,0.102
C26_1527,REJECTED_UNDER_PF,7160.0,1.705,0.104
C26_1528,REJECTED_UNDER_PF,7240.0,1.72,0.106
C26_1529,REJECTED_UNDER_PF,7320.0,1.735,0.108
C26_1530,REJECTED_UNDER_PF,7400.0,1.75,0.11
C26_1531,REJECTED_UNDER_PF,7480.0,1.765,0.112
C26_1532,REJECTED_UNDER_PF,7560.0,1.78,0.114
C26_1533,REJECTED_UNDER_PF,7640.0,1.795,0.116
C26_1534,REJECTED_UNDER_PF,7720.0,1.81,0.118
C26_1535,REJECTED_UNDER_PF,7800.0,1.825,0.12
C26_1536,PASS,7880.0,1.84,0.122
C26_1537,REJECTED_UNDER_PF,7960.0,1.855,0.124
C26_1538,REJECTED_UNDER_PF,8040.0,1.87,0.126
C26_1539,REJECTED_UNDER_PF,8120.0,1.885,0.128
C26_1540,REJECTED_UNDER_PF,8200.0,1.9,0.13
C26_1541,REJECTED_UNDER_PF,8280.0,1.915,0.132
C26_1542,REJECTED_UNDER_PF,8360.0,1.93,0.134
C26_1543,REJECTED_UNDER_PF,8440.0,1.945,0.136
C26_1544,REJECTED_UNDER_PF,8520.0,1.96,0.138
C26_1545,REJECTED_UNDER_PF,8600.0,1.975,0.14
C26_1546,REJECTED_UNDER_PF,8680.0,1.99,0.142
C26_1547,REJECTED_UNDER_PF,8760.0,2.005,0.144
C26_1548,PASS,8840.0,2.02,0.146
C26_1549,REJECTED_UNDER_PF,8920.0,2.035,0.148
C26_1550,REJECTED_UNDER_PF,9000.0,2.05,0.15
C26_1551,REJECTED_UNDER_PF,9080.0,2.065,0.152
C26_1552,REJECTED_UNDER_PF,9160.0,2.08,0.154
C26_1553,REJECTED_UNDER_PF,9240.0,2.095,0.156
C26_1554,REJECTED_UNDER_PF,9320.0,2.11,0.158
C26_1555,REJECTED_UNDER_PF,9400.0,2.125,0.16
C26_1556,REJECTED_UNDER_PF,9480.0,2.14,0.162
C26_1557,REJECTED_UNDER_PF,9560.0,2.155,0.164
C26_1558,REJECTED_UNDER_PF,9640.0,2.17,0.166
C26_1559,REJECTED_UNDER_PF,9720.0,2.185,0.168
C26_1560,PASS,9800.0,2.2,0.17
C26_1561,REJECTED_UNDER_PF,9880.0,2.215,0.172
C26_1562,REJECTED_UNDER_PF,9960.0,2.23,0.174
C26_1563,REJECTED_UNDER_PF,10040.0,2.245,0.176
C26_1564,REJECTED_UNDER_PF,10120.0,2.26,0.178
C26_1565,REJECTED_UNDER_PF,10200.0,2.275,0.18
C26_1566,REJECTED_UNDER_PF,10280.0,2.29,0.182
C26_1567,REJECTED_UNDER_PF,10360.0,2.305,0.184
C26_1568,REJECTED_UNDER_PF,10440.0,2.32,0.186
C26_1569,REJECTED_UNDER_PF,10520.0,2.335,0.188
C26_1570,REJECTED_UNDER_PF,10600.0,2.35,0.19
C26_1571,REJECTED_UNDER_PF,10680.0,2.365,0.192
C26_1572,PASS,10760.0,2.38,0.194
C26_1573,REJECTED_UNDER_PF,10840.0,2.395,0.196
C26_1574,REJECTED_UNDER_PF,10920.0,2.41,0.198
C26_1575,REJECTED_UNDER_PF,11000.0,2.425,0.2
C26_1576,REJECTED_UNDER_PF,11080.0,2.44,0.202
C26_1577,REJECTED_UNDER_PF,11160.0,2.455,0.204
C26_1578,REJECTED_UNDER_PF,11240.0,2.47,0.206
C26_1579,REJECTED_UNDER_PF,11320.0,2.485,0.208
C26_1580,REJECTED_UNDER_PF,11400.0,2.5,0.21
C26_1581,REJECTED_UNDER_PF,11480.0,2.515,0.212
C26_1582,REJECTED_UNDER_PF,11560.0,2.53,0.214
C26_1583,REJECTED_UNDER_PF,11640.0,2.545,0.216
C26_1584,PASS,11720.0,2.56,0.218
C26_1585,REJECTED_UNDER_PF,11800.0,2.575,0.22
C26_1586,REJECTED_UNDER_PF,11880.0,2.59,0.222
C26_1587,REJECTED_UNDER_PF,11960.0,2.605,0.224
C26_1588,REJECTED_UNDER_PF,12040.0,2.62,0.226
C26_1589,REJECTED_UNDER_PF,12120.0,2.635,0.228
C26_1590,REJECTED_UNDER_PF,12200.0,2.65,0.23
C26_1591,REJECTED_UNDER_PF,12280.0,2.665,0.232
C26_1592,REJECTED_UNDER_PF,12360.0,2.68,0.234
C26_1593,REJECTED_UNDER_PF,12440.0,2.695,0.236
C26_1594,REJECTED_UNDER_PF,12520.0,2.71,0.238
C26_1595,REJECTED_UNDER_PF,12600.0,2.725,0.24
C26_1596,PASS,12680.0,2.74,0.242
C26_1597,REJECTED_UNDER_PF,12760.0,2.755,0.244
C26_1598,REJECTED_UNDER_PF,12840.0,2.77,0.246
C26_1599,REJECTED_UNDER_PF,12920.0,2.785,0.248
C26_1600,REJECTED_UNDER_PF,5000.0,1.3,0.05
C26_1601,REJECTED_UNDER_PF,5080.0,1.315,0.052
C26_1602,REJECTED_UNDER_PF,5160.0,1.33,0.054
C26_1603,REJECTED_UNDER_PF,5240.0,1.345,0.056
C26_1604,REJECTED_UNDER_PF,5320.0,1.36,0.058
C26_1605,REJECTED_UNDER_PF,5400.0,1.375,0.06
C26_1606,REJECTED_UNDER_PF,5480.0,1.39,0.062
C26_1607,REJECTED_UNDER_PF,5560.0,1.405,0.064
C26_1608,PASS,5640.0,1.42,0.066
C26_1609,REJECTED_UNDER_PF,5720.0,1.435,0.068
C26_1610,REJECTED_UNDER_PF,5800.0,1.45,0.07
C26_1611,REJECTED_UNDER_PF,5880.0,1.465,0.072
C26_1612,REJECTED_UNDER_PF,5960.0,1.48,0.074
C26_1613,REJECTED_UNDER_PF,6040.0,1.495,0.076
C26_1614,REJECTED_UNDER_PF,6120.0,1.51,0.078
C26_1615,REJECTED_UNDER_PF,6200.0,1.525,0.08
C26_1616,REJECTED_UNDER_PF,6280.0,1.54,0.082
C26_1617,REJECTED_UNDER_PF,6360.0,1.555,0.084
C26_1618,REJECTED_UNDER_PF,6440.0,1.57,0.086
C26_1619,REJECTED_UNDER_PF,6520.0,1.585,0.088
C26_1620,PASS,6600.0,1.6,0.09
C26_1621,REJECTED_UNDER_PF,6680.0,1.615,0.092
C26_1622,REJECTED_UNDER_PF,6760.0,1.63,0.094
C26_1623,REJECTED_UNDER_PF,6840.0,1.645,0.096
C26_1624,REJECTED_UNDER_PF,6920.0,1.66,0.098
C26_1625,REJECTED_UNDER_PF,7000.0,1.675,0.1
C26_1626,REJECTED_UNDER_PF,7080.0,1.69,0.102
C26_1627,REJECTED_UNDER_PF,7160.0,1.705,0.104
C26_1628,REJECTED_UNDER_PF,7240.0,1.72,0.106
C26_1629,REJECTED_UNDER_PF,7320.0,1.735,0.108
C26_1630,REJECTED_UNDER_PF,7400.0,1.75,0.11
C26_1631,REJECTED_UNDER_PF,7480.0,1.765,0.112
C26_1632,PASS,7560.0,1.78,0.114
C26_1633,REJECTED_UNDER_PF,7640.0,1.795,0.116
C26_1634,REJECTED_UNDER_PF,7720.0,1.81,0.118
C26_1635,REJECTED_UNDER_PF,7800.0,1.825,0.12
C26_1636,REJECTED_UNDER_PF,7880.0,1.84,0.122
C26_1637,REJECTED_UNDER_PF,7960.0,1.855,0.124
C26_1638,REJECTED_UNDER_PF,8040.0,1.87,0.126
C26_1639,REJECTED_UNDER_PF,8120.0,1.885,0.128
C26_1640,REJECTED_UNDER_PF,8200.0,1.9,0.13
C26_1641,REJECTED_UNDER_PF,8280.0,1.915,0.132
C26_1642,REJECTED_UNDER_PF,8360.0,1.93,0.134
C26_1643,REJECTED_UNDER_PF,8440.0,1.945,0.136
C26_1644,PASS,8520.0,1.96,0.138
C26_1645,REJECTED_UNDER_PF,8600.0,1.975,0.14
C26_1646,REJECTED_UNDER_PF,8680.0,1.99,0.142
C26_1647,REJECTED_UNDER_PF,8760.0,2.005,0.144
C26_1648,REJECTED_UNDER_PF,8840.0,2.02,0.146
C26_1649,REJECTED_UNDER_PF,8920.0,2.035,0.148
C26_1650,REJECTED_UNDER_PF,9000.0,2.05,0.15
C26_1651,REJECTED_UNDER_PF,9080.0,2.065,0.152
C26_1652,REJECTED_UNDER_PF,9160.0,2.08,0.154
C26_1653,REJECTED_UNDER_PF,9240.0,2.095,0.156
C26_1654,REJECTED_UNDER_PF,9320.0,2.11,0.158
C26_1655,REJECTED_UNDER_PF,9400.0,2.125,0.16
C26_1656,PASS,9480.0,2.14,0.162
C26_1657,REJECTED_UNDER_PF,9560.0,2.155,0.164
C26_1658,REJECTED_UNDER_PF,9640.0,2.17,0.166
C26_1659,REJECTED_UNDER_PF,9720.0,2.185,0.168
C26_1660,REJECTED_UNDER_PF,9800.0,2.2,0.17
C26_1661,REJECTED_UNDER_PF,9880.0,2.215,0.172
C26_1662,REJECTED_UNDER_PF,9960.0,2.23,0.174
C26_1663,REJECTED_UNDER_PF,10040.0,2.245,0.176
C26_1664,REJECTED_UNDER_PF,10120.0,2.26,0.178
C26_1665,REJECTED_UNDER_PF,10200.0,2.275,0.18
C26_1666,REJECTED_UNDER_PF,10280.0,2.29,0.182
C26_1667,REJECTED_UNDER_PF,10360.0,2.305,0.184
C26_1668,PASS,10440.0,2.32,0.186
C26_1669,REJECTED_UNDER_PF,10520.0,2.335,0.188
C26_1670,REJECTED_UNDER_PF,10600.0,2.35,0.19
C26_1671,REJECTED_UNDER_PF,10680.0,2.365,0.192
C26_1672,REJECTED_UNDER_PF,10760.0,2.38,0.194
C26_1673,REJECTED_UNDER_PF,10840.0,2.395,0.196
C26_1674,REJECTED_UNDER_PF,10920.0,2.41,0.198
C26_1675,REJECTED_UNDER_PF,11000.0,2.425,0.2
C26_1676,REJECTED_UNDER_PF,11080.0,2.44,0.202
C26_1677,REJECTED_UNDER_PF,11160.0,2.455,0.204
C26_1678,REJECTED_UNDER_PF,11240.0,2.47,0.206
C26_1679,REJECTED_UNDER_PF,11320.0,2.485,0.208
C26_1680,PASS,11400.0,2.5,0.21
C26_1681,REJECTED_UNDER_PF,11480.0,2.515,0.212
C26_1682,REJECTED_UNDER_PF,11560.0,2.53,0.214
C26_1683,REJECTED_UNDER_PF,11640.0,2.545,0.216
C26_1684,REJECTED_UNDER_PF,11720.0,2.56,0.218
C26_1685,REJECTED_UNDER_PF,11800.0,2.575,0.22
C26_1686,REJECTED_UNDER_PF,11880.0,2.59,0.222
C26_1687,REJECTED_UNDER_PF,11960.0,2.605,0.224
C26_1688,REJECTED_UNDER_PF,12040.0,2.62,0.226
C26_1689,REJECTED_UNDER_PF,12120.0,2.635,0.228
C26_1690,REJECTED_UNDER_PF,12200.0,2.65,0.23
C26_1691,REJECTED_UNDER_PF,12280.0,2.665,0.232
C26_1692,PASS,12360.0,2.68,0.234
C26_1693,REJECTED_UNDER_PF,12440.0,2.695,0.236
C26_1694,REJECTED_UNDER_PF,12520.0,2.71,0.238
C26_1695,REJECTED_UNDER_PF,12600.0,2.725,0.24
C26_1696,REJECTED_UNDER_PF,12680.0,2.74,0.242
C26_1697,REJECTED_UNDER_PF,12760.0,2.755,0.244
C26_1698,REJECTED_UNDER_PF,12840.0,2.77,0.246
C26_1699,REJECTED_UNDER_PF,12920.0,2.785,0.248
C26_1700,REJECTED_UNDER_PF,5000.0,1.3,0.05
C26_1701,REJECTED_UNDER_PF,5080.0,1.315,0.052
C26_1702,REJECTED_UNDER_PF,5160.0,1.33,0.054
C26_1703,REJECTED_UNDER_PF,5240.0,1.345,0.056
C26_1704,PASS,5320.0,1.36,0.058
C26_1705,REJECTED_UNDER_PF,5400.0,1.375,0.06
C26_1706,REJECTED_UNDER_PF,5480.0,1.39,0.062
C26_1707,REJECTED_UNDER_PF,5560.0,1.405,0.064
C26_1708,REJECTED_UNDER_PF,5640.0,1.42,0.066
C26_1709,REJECTED_UNDER_PF,5720.0,1.435,0.068
C26_1710,REJECTED_UNDER_PF,5800.0,1.45,0.07
C26_1711,REJECTED_UNDER_PF,5880.0,1.465,0.072
C26_1712,REJECTED_UNDER_PF,5960.0,1.48,0.074
C26_1713,REJECTED_UNDER_PF,6040.0,1.495,0.076
C26_1714,REJECTED_UNDER_PF,6120.0,1.51,0.078
C26_1715,REJECTED_UNDER_PF,6200.0,1.525,0.08
C26_1716,PASS,6280.0,1.54,0.082
C26_1717,REJECTED_UNDER_PF,6360.0,1.555,0.084
C26_1718,REJECTED_UNDER_PF,6440.0,1.57,0.086
C26_1719,REJECTED_UNDER_PF,6520.0,1.585,0.088
C26_1720,REJECTED_UNDER_PF,6600.0,1.6,0.09
C26_1721,REJECTED_UNDER_PF,6680.0,1.615,0.092
C26_1722,REJECTED_UNDER_PF,6760.0,1.63,0.094
C26_1723,REJECTED_UNDER_PF,6840.0,1.645,0.096
C26_1724,REJECTED_UNDER_PF,6920.0,1.66,0.098
C26_1725,REJECTED_UNDER_PF,7000.0,1.675,0.1
C26_1726,REJECTED_UNDER_PF,7080.0,1.69,0.102
C26_1727,REJECTED_UNDER_PF,7160.0,1.705,0.104
C26_1728,PASS,7240.0,1.72,0.106
C26_1729,REJECTED_UNDER_PF,7320.0,1.735,0.108
C26_1730,REJECTED_UNDER_PF,7400.0,1.75,0.11
C26_1731,REJECTED_UNDER_PF,7480.0,1.765,0.112
C26_1732,REJECTED_UNDER_PF,7560.0,1.78,0.114
C26_1733,REJECTED_UNDER_PF,7640.0,1.795,0.116
C26_1734,REJECTED_UNDER_PF,7720.0,1.81,0.118
C26_1735,REJECTED_UNDER_PF,7800.0,1.825,0.12
C26_1736,REJECTED_UNDER_PF,7880.0,1.84,0.122
