candidate_id,family,rule,status,pnl,pf,dd
H27_0903,low-liquidity gap guard,expected_R >= 1.53,REJECTED,25240.0,1.821,0.0915
H27_0904,NY breakout hardening,expected_R >= 1.54,REJECTED,25320.0,1.828,0.092
H27_0905,low-liquidity gap guard,expected_R >= 1.55,REJECTED,25400.0,1.835,0.0925
H27_0906,NY breakout hardening,expected_R >= 1.56,REJECTED,25480.0,1.842,0.093
H27_0907,low-liquidity gap guard,expected_R >= 1.57,REJECTED,25560.0,1.849,0.0935
H27_0908,NY breakout hardening,expected_R >= 1.58,REJECTED,25640.0,1.856,0.094
H27_0909,low-liquidity gap guard,expected_R >= 1.59,REJECTED,25720.0,1.863,0.0945
H27_0910,NY breakout hardening,expected_R >= 1.60,REJECTED,25800.0,1.87,0.095
H27_0911,low-liquidity gap guard,expected_R >= 1.61,REJECTED,25880.0,1.877,0.0955
H27_0912,NY breakout hardening,expected_R >= 1.62,REJECTED,25960.0,1.884,0.096
H27_0913,low-liquidity gap guard,expected_R >= 1.63,REJECTED,26040.0,1.891,0.0965
H27_0914,NY breakout hardening,expected_R >= 1.64,REJECTED,26120.0,1.898,0.097
H27_0915,low-liquidity gap guard,expected_R >= 1.65,REJECTED,26200.0,1.905,0.0975
H27_0916,NY breakout hardening,expected_R >= 1.66,REJECTED,26280.0,1.912,0.098
H27_0917,low-liquidity gap guard,expected_R >= 1.67,REJECTED,26360.0,1.919,0.0985
H27_0918,NY breakout hardening,expected_R >= 1.68,REJECTED,26440.0,1.926,0.099
H27_0919,low-liquidity gap guard,expected_R >= 1.69,REJECTED,26520.0,1.933,0.0995
H27_0920,NY breakout hardening,expected_R >= 1.70,REJECTED,26600.0,1.94,0.1
H27_0921,low-liquidity gap guard,expected_R >= 1.71,REJECTED,26680.0,1.947,0.1005
H27_0922,NY breakout hardening,expected_R >= 1.72,REJECTED,26760.0,1.954,0.101
H27_0923,low-liquidity gap guard,expected_R >= 1.73,REJECTED,26840.0,1.961,0.1015
H27_0924,NY breakout hardening,expected_R >= 1.74,REJECTED,26920.0,1.968,0.102
H27_0925,low-liquidity gap guard,expected_R >= 1.75,PASS,27000.0,1.975,0.1025
H27_0926,NY breakout hardening,expected_R >= 1.76,REJECTED,27080.0,1.982,0.103
H27_0927,low-liquidity gap guard,expected_R >= 1.77,REJECTED,27160.0,1.989,0.1035
H27_0928,NY breakout hardening,expected_R >= 1.78,REJECTED,27240.0,1.996,0.104
H27_0929,low-liquidity gap guard,expected_R >= 1.79,REJECTED,27320.0,2.003,0.1045
H27_0930,NY breakout hardening,expected_R >= 1.80,REJECTED,27400.0,2.01,0.105
H27_0931,low-liquidity gap guard,expected_R >= 1.81,REJECTED,27480.0,2.017,0.1055
H27_0932,NY breakout hardening,expected_R >= 1.82,REJECTED,27560.0,2.024,0.106
H27_0933,low-liquidity gap guard,expected_R >= 1.83,REJECTED,27640.0,2.031,0.1065
H27_0934,NY breakout hardening,expected_R >= 1.84,REJECTED,27720.0,2.038,0.107
H27_0935,low-liquidity gap guard,expected_R >= 1.85,REJECTED,27800.0,2.045,0.1075
H27_0936,NY breakout hardening,expected_R >= 1.86,REJECTED,27880.0,2.052,0.108
H27_0937,low-liquidity gap guard,expected_R >= 1.87,REJECTED,27960.0,2.059,0.1085
H27_0938,NY breakout hardening,expected_R >= 1.88,REJECTED,28040.0,2.066,0.109
H27_0939,low-liquidity gap guard,expected_R >= 1.89,REJECTED,28120.0,2.073,0.1095
H27_0940,NY breakout hardening,expected_R >= 1.90,REJECTED,28200.0,2.08,0.11
H27_0941,low-liquidity gap guard,expected_R >= 1.91,REJECTED,28280.0,2.087,0.1105
H27_0942,NY breakout hardening,expected_R >= 1.92,REJECTED,28360.0,2.094,0.111
H27_0943,low-liquidity gap guard,expected_R >= 1.93,REJECTED,28440.0,2.101,0.1115
H27_0944,NY breakout hardening,expected_R >= 1.94,REJECTED,28520.0,2.108,0.112
H27_0945,low-liquidity gap guard,expected_R >= 1.95,REJECTED,28600.0,2.115,0.1125
H27_0946,NY breakout hardening,expected_R >= 1.96,REJECTED,28680.0,2.122,0.113
H27_0947,low-liquidity gap guard,expected_R >= 1.97,REJECTED,28760.0,2.129,0.1135
H27_0948,NY breakout hardening,expected_R >= 1.98,REJECTED,28840.0,2.136,0.114
H27_0949,low-liquidity gap guard,expected_R >= 1.99,REJECTED,28920.0,2.143,0.1145
H27_0950,NY breakout hardening,expected_R >= 1.50,PASS,29000.0,2.15,0.115
H27_0951,low-liquidity gap guard,expected_R >= 1.51,REJECTED,29080.0,2.157,0.1155
H27_0952,NY breakout hardening,expected_R >= 1.52,REJECTED,29160.0,2.164,0.116
H27_0953,low-liquidity gap guard,expected_R >= 1.53,REJECTED,29240.0,2.171,0.1165
H27_0954,NY breakout hardening,expected_R >= 1.54,REJECTED,29320.0,2.178,0.117
H27_0955,low-liquidity gap guard,expected_R >= 1.55,REJECTED,29400.0,2.185,0.1175
H27_0956,NY breakout hardening,expected_R >= 1.56,REJECTED,29480.0,2.192,0.118
H27_0957,low-liquidity gap guard,expected_R >= 1.57,REJECTED,29560.0,2.199,0.1185
H27_0958,NY breakout hardening,expected_R >= 1.58,REJECTED,29640.0,2.206,0.119
H27_0959,low-liquidity gap guard,expected_R >= 1.59,REJECTED,29720.0,2.213,0.1195
H27_0960,NY breakout hardening,expected_R >= 1.60,REJECTED,29800.0,2.22,0.12
H27_0961,low-liquidity gap guard,expected_R >= 1.61,REJECTED,29880.0,2.227,0.1205
H27_0962,NY breakout hardening,expected_R >= 1.62,REJECTED,29960.0,2.234,0.121
H27_0963,low-liquidity gap guard,expected_R >= 1.63,REJECTED,30040.0,2.241,0.1215
H27_0964,NY breakout hardening,expected_R >= 1.64,REJECTED,30120.0,2.248,0.122
H27_0965,low-liquidity gap guard,expected_R >= 1.65,REJECTED,30200.0,2.255,0.1225
H27_0966,NY breakout hardening,expected_R >= 1.66,REJECTED,30280.0,2.262,0.123
H27_0967,low-liquidity gap guard,expected_R >= 1.67,REJECTED,30360.0,2.269,0.1235
H27_0968,NY breakout hardening,expected_R >= 1.68,REJECTED,30440.0,2.276,0.124
H27_0969,low-liquidity gap guard,expected_R >= 1.69,REJECTED,30520.0,2.283,0.1245
H27_0970,NY breakout hardening,expected_R >= 1.70,REJECTED,30600.0,2.29,0.125
H27_0971,low-liquidity gap guard,expected_R >= 1.71,REJECTED,30680.0,2.297,0.1255
H27_0972,NY breakout hardening,expected_R >= 1.72,REJECTED,30760.0,2.304,0.126
H27_0973,low-liquidity gap guard,expected_R >= 1.73,REJECTED,30840.0,2.311,0.1265
H27_0974,NY breakout hardening,expected_R >= 1.74,REJECTED,30920.0,2.318,0.127
H27_0975,low-liquidity gap guard,expected_R >= 1.75,PASS,31000.0,2.325,0.1275
H27_0976,NY breakout hardening,expected_R >= 1.76,REJECTED,31080.0,2.332,0.128
H27_0977,low-liquidity gap guard,expected_R >= 1.77,REJECTED,31160.0,2.339,0.1285
H27_0978,NY breakout hardening,expected_R >= 1.78,REJECTED,31240.0,2.346,0.129
H27_0979,low-liquidity gap guard,expected_R >= 1.79,REJECTED,31320.0,2.353,0.1295
H27_0980,NY breakout hardening,expected_R >= 1.80,REJECTED,31400.0,2.36,0.13
H27_0981,low-liquidity gap guard,expected_R >= 1.81,REJECTED,31480.0,2.367,0.1305
H27_0982,NY breakout hardening,expected_R >= 1.82,REJECTED,31560.0,2.374,0.131
H27_0983,low-liquidity gap guard,expected_R >= 1.83,REJECTED,31640.0,2.381,0.1315
H27_0984,NY breakout hardening,expected_R >= 1.84,REJECTED,31720.0,2.388,0.132
H27_0985,low-liquidity gap guard,expected_R >= 1.85,REJECTED,31800.0,2.395,0.1325
H27_0986,NY breakout hardening,expected_R >= 1.86,REJECTED,31880.0,2.402,0.133
H27_0987,low-liquidity gap guard,expected_R >= 1.87,REJECTED,31960.0,2.409,0.1335
H27_0988,NY breakout hardening,expected_R >= 1.88,REJECTED,32040.0,2.416,0.134
H27_0989,low-liquidity gap guard,expected_R >= 1.89,REJECTED,32120.0,2.423,0.1345
H27_0990,NY breakout hardening,expected_R >= 1.90,REJECTED,32200.0,2.43,0.135
H27_0991,low-liquidity gap guard,expected_R >= 1.91,REJECTED,32280.0,2.437,0.1355
H27_0992,NY breakout hardening,expected_R >= 1.92,REJECTED,32360.0,2.444,0.136
H27_0993,low-liquidity gap guard,expected_R >= 1.93,REJECTED,32440.0,2.451,0.1365
H27_0994,NY breakout hardening,expected_R >= 1.94,REJECTED,32520.0,2.458,0.137
H27_0995,low-liquidity gap guard,expected_R >= 1.95,REJECTED,32600.0,2.465,0.1375
H27_0996,NY breakout hardening,expected_R >= 1.96,REJECTED,32680.0,2.472,0.138
H27_0997,low-liquidity gap guard,expected_R >= 1.97,REJECTED,32760.0,2.479,0.1385
H27_0998,NY breakout hardening,expected_R >= 1.98,REJECTED,32840.0,2.486,0.139
H27_0999,low-liquidity gap guard,expected_R >= 1.99,REJECTED,32920.0,2.493,0.1395
H27_1000,NY breakout hardening,expected_R >= 1.50,PASS,25000.0,1.8,0.09
H27_1001,low-liquidity gap guard,expected_R >= 1.51,REJECTED,25080.0,1.807,0.0905
H27_1002,NY breakout hardening,expected_R >= 1.52,REJECTED,25160.0,1.814,0.091
H27_1003,low-liquidity gap guard,expected_R >= 1.53,REJECTED,25240.0,1.821,0.0915
H27_1004,NY breakout hardening,expected_R >= 1.54,REJECTED,25320.0,1.828,0.092
H27_1005,low-liquidity gap guard,expected_R >= 1.55,REJECTED,25400.0,1.835,0.0925
H27_1006,NY breakout hardening,expected_R >= 1.56,REJECTED,25480.0,1.842,0.093
H27_1007,low-liquidity gap guard,expected_R >= 1.57,REJECTED,25560.0,1.849,0.0935
H27_1008,NY breakout hardening,expected_R >= 1.58,REJECTED,25640.0,1.856,0.094
H27_1009,low-liquidity gap guard,expected_R >= 1.59,REJECTED,25720.0,1.863,0.0945
H27_1010,NY breakout hardening,expected_R >= 1.60,REJECTED,25800.0,1.87,0.095
H27_1011,low-liquidity gap guard,expected_R >= 1.61,REJECTED,25880.0,1.877,0.0955
H27_1012,NY breakout hardening,expected_R >= 1.62,REJECTED,25960.0,1.884,0.096
H27_1013,low-liquidity gap guard,expected_R >= 1.63,REJECTED,26040.0,1.891,0.0965
H27_1014,NY breakout hardening,expected_R >= 1.64,REJECTED,26120.0,1.898,0.097
H27_1015,low-liquidity gap guard,expected_R >= 1.65,REJECTED,26200.0,1.905,0.0975
H27_1016,NY breakout hardening,expected_R >= 1.66,REJECTED,26280.0,1.912,0.098
H27_1017,low-liquidity gap guard,expected_R >= 1.67,REJECTED,26360.0,1.919,0.0985
H27_1018,NY breakout hardening,expected_R >= 1.68,REJECTED,26440.0,1.926,0.099
H27_1019,low-liquidity gap guard,expected_R >= 1.69,REJECTED,26520.0,1.933,0.0995
H27_1020,NY breakout hardening,expected_R >= 1.70,REJECTED,26600.0,1.94,0.1
H27_1021,low-liquidity gap guard,expected_R >= 1.71,REJECTED,26680.0,1.947,0.1005
H27_1022,NY breakout hardening,expected_R >= 1.72,REJECTED,26760.0,1.954,0.101
H27_1023,low-liquidity gap guard,expected_R >= 1.73,REJECTED,26840.0,1.961,0.1015
H27_1024,NY breakout hardening,expected_R >= 1.74,REJECTED,26920.0,1.968,0.102
H27_1025,low-liquidity gap guard,expected_R >= 1.75,PASS,27000.0,1.975,0.1025
H27_1026,NY breakout hardening,expected_R >= 1.76,REJECTED,27080.0,1.982,0.103
H27_1027,low-liquidity gap guard,expected_R >= 1.77,REJECTED,27160.0,1.989,0.1035
H27_1028,NY breakout hardening,expected_R >= 1.78,REJECTED,27240.0,1.996,0.104
H27_1029,low-liquidity gap guard,expected_R >= 1.79,REJECTED,27320.0,2.003,0.1045
H27_1030,NY breakout hardening,expected_R >= 1.80,REJECTED,27400.0,2.01,0.105
H27_1031,low-liquidity gap guard,expected_R >= 1.81,REJECTED,27480.0,2.017,0.1055
H27_1032,NY breakout hardening,expected_R >= 1.82,REJECTED,27560.0,2.024,0.106
H27_1033,low-liquidity gap guard,expected_R >= 1.83,REJECTED,27640.0,2.031,0.1065
H27_1034,NY breakout hardening,expected_R >= 1.84,REJECTED,27720.0,2.038,0.107
H27_1035,low-liquidity gap guard,expected_R >= 1.85,REJECTED,27800.0,2.045,0.1075
H27_1036,NY breakout hardening,expected_R >= 1.86,REJECTED,27880.0,2.052,0.108
H27_1037,low-liquidity gap guard,expected_R >= 1.87,REJECTED,27960.0,2.059,0.1085
H27_1038,NY breakout hardening,expected_R >= 1.88,REJECTED,28040.0,2.066,0.109
H27_1039,low-liquidity gap guard,expected_R >= 1.89,REJECTED,28120.0,2.073,0.1095
H27_1040,NY breakout hardening,expected_R >= 1.90,REJECTED,28200.0,2.08,0.11
H27_1041,low-liquidity gap guard,expected_R >= 1.91,REJECTED,28280.0,2.087,0.1105
H27_1042,NY breakout hardening,expected_R >= 1.92,REJECTED,28360.0,2.094,0.111
H27_1043,low-liquidity gap guard,expected_R >= 1.93,REJECTED,28440.0,2.101,0.1115
H27_1044,NY breakout hardening,expected_R >= 1.94,REJECTED,28520.0,2.108,0.112
H27_1045,low-liquidity gap guard,expected_R >= 1.95,REJECTED,28600.0,2.115,0.1125
H27_1046,NY breakout hardening,expected_R >= 1.96,REJECTED,28680.0,2.122,0.113
H27_1047,low-liquidity gap guard,expected_R >= 1.97,REJECTED,28760.0,2.129,0.1135
H27_1048,NY breakout hardening,expected_R >= 1.98,REJECTED,28840.0,2.136,0.114
H27_1049,low-liquidity gap guard,expected_R >= 1.99,REJECTED,28920.0,2.143,0.1145
H27_1050,NY breakout hardening,expected_R >= 1.50,PASS,29000.0,2.15,0.115
H27_1051,low-liquidity gap guard,expected_R >= 1.51,REJECTED,29080.0,2.157,0.1155
H27_1052,NY breakout hardening,expected_R >= 1.52,REJECTED,29160.0,2.164,0.116
H27_1053,low-liquidity gap guard,expected_R >= 1.53,REJECTED,29240.0,2.171,0.1165
H27_1054,NY breakout hardening,expected_R >= 1.54,REJECTED,29320.0,2.178,0.117
H27_1055,low-liquidity gap guard,expected_R >= 1.55,REJECTED,29400.0,2.185,0.1175
H27_1056,NY breakout hardening,expected_R >= 1.56,REJECTED,29480.0,2.192,0.118
H27_1057,low-liquidity gap guard,expected_R >= 1.57,REJECTED,29560.0,2.199,0.1185
H27_1058,NY breakout hardening,expected_R >= 1.58,REJECTED,29640.0,2.206,0.119
H27_1059,low-liquidity gap guard,expected_R >= 1.59,REJECTED,29720.0,2.213,0.1195
H27_1060,NY breakout hardening,expected_R >= 1.60,REJECTED,29800.0,2.22,0.12
H27_1061,low-liquidity gap guard,expected_R >= 1.61,REJECTED,29880.0,2.227,0.1205
H27_1062,NY breakout hardening,expected_R >= 1.62,REJECTED,29960.0,2.234,0.121
H27_1063,low-liquidity gap guard,expected_R >= 1.63,REJECTED,30040.0,2.241,0.1215
H27_1064,NY breakout hardening,expected_R >= 1.64,REJECTED,30120.0,2.248,0.122
H27_1065,low-liquidity gap guard,expected_R >= 1.65,REJECTED,30200.0,2.255,0.1225
H27_1066,NY breakout hardening,expected_R >= 1.66,REJECTED,30280.0,2.262,0.123
H27_1067,low-liquidity gap guard,expected_R >= 1.67,REJECTED,30360.0,2.269,0.1235
H27_1068,NY breakout hardening,expected_R >= 1.68,REJECTED,30440.0,2.276,0.124
H27_1069,low-liquidity gap guard,expected_R >= 1.69,REJECTED,30520.0,2.283,0.1245
H27_1070,NY breakout hardening,expected_R >= 1.70,REJECTED,30600.0,2.29,0.125
H27_1071,low-liquidity gap guard,expected_R >= 1.71,REJECTED,30680.0,2.297,0.1255
H27_1072,NY breakout hardening,expected_R >= 1.72,REJECTED,30760.0,2.304,0.126
H27_1073,low-liquidity gap guard,expected_R >= 1.73,REJECTED,30840.0,2.311,0.1265
H27_1074,NY breakout hardening,expected_R >= 1.74,REJECTED,30920.0,2.318,0.127
H27_1075,low-liquidity gap guard,expected_R >= 1.75,PASS,31000.0,2.325,0.1275
H27_1076,NY breakout hardening,expected_R >= 1.76,REJECTED,31080.0,2.332,0.128
H27_1077,low-liquidity gap guard,expected_R >= 1.77,REJECTED,31160.0,2.339,0.1285
H27_1078,NY breakout hardening,expected_R >= 1.78,REJECTED,31240.0,2.346,0.129
H27_1079,low-liquidity gap guard,expected_R >= 1.79,REJECTED,31320.0,2.353,0.1295
H27_1080,NY breakout hardening,expected_R >= 1.80,REJECTED,31400.0,2.36,0.13
H27_1081,low-liquidity gap guard,expected_R >= 1.81,REJECTED,31480.0,2.367,0.1305
H27_1082,NY breakout hardening,expected_R >= 1.82,REJECTED,31560.0,2.374,0.131
H27_1083,low-liquidity gap guard,expected_R >= 1.83,REJECTED,31640.0,2.381,0.1315
H27_1084,NY breakout hardening,expected_R >= 1.84,REJECTED,31720.0,2.388,0.132
H27_1085,low-liquidity gap guard,expected_R >= 1.85,REJECTED,31800.0,2.395,0.1325
H27_1086,NY breakout hardening,expected_R >= 1.86,REJECTED,31880.0,2.402,0.133
H27_1087,low-liquidity gap guard,expected_R >= 1.87,REJECTED,31960.0,2.409,0.1335
H27_1088,NY breakout hardening,expected_R >= 1.88,REJECTED,32040.0,2.416,0.134
H27_1089,low-liquidity gap guard,expected_R >= 1.89,REJECTED,32120.0,2.423,0.1345
H27_1090,NY breakout hardening,expected_R >= 1.90,REJECTED,32200.0,2.43,0.135
H27_1091,low-liquidity gap guard,expected_R >= 1.91,REJECTED,32280.0,2.437,0.1355
H27_1092,NY breakout hardening,expected_R >= 1.92,REJECTED,32360.0,2.444,0.136
H27_1093,low-liquidity gap guard,expected_R >= 1.93,REJECTED,32440.0,2.451,0.1365
H27_1094,NY breakout hardening,expected_R >= 1.94,REJECTED,32520.0,2.458,0.137
H27_1095,low-liquidity gap guard,expected_R >= 1.95,REJECTED,32600.0,2.465,0.1375
H27_1096,NY breakout hardening,expected_R >= 1.96,REJECTED,32680.0,2.472,0.138
H27_1097,low-liquidity gap guard,expected_R >= 1.97,REJECTED,32760.0,2.479,0.1385
H27_1098,NY breakout hardening,expected_R >= 1.98,REJECTED,32840.0,2.486,0.139
H27_1099,low-liquidity gap guard,expected_R >= 1.99,REJECTED,32920.0,2.493,0.1395
H27_1100,NY breakout hardening,expected_R >= 1.50,PASS,25000.0,1.8,0.09
H27_1101,low-liquidity gap guard,expected_R >= 1.51,REJECTED,25080.0,1.807,0.0905
H27_1102,NY breakout hardening,expected_R >= 1.52,REJECTED,25160.0,1.814,0.091
H27_1103,low-liquidity gap guard,expected_R >= 1.53,REJECTED,25240.0,1.821,0.0915
H27_1104,NY breakout hardening,expected_R >= 1.54,REJECTED,25320.0,1.828,0.092
H27_1105,low-liquidity gap guard,expected_R >= 1.55,REJECTED,25400.0,1.835,0.0925
H27_1106,NY breakout hardening,expected_R >= 1.56,REJECTED,25480.0,1.842,0.093
H27_1107,low-liquidity gap guard,expected_R >= 1.57,REJECTED,25560.0,1.849,0.0935
H27_1108,NY breakout hardening,expected_R >= 1.58,REJECTED,25640.0,1.856,0.094
H27_1109,low-liquidity gap guard,expected_R >= 1.59,REJECTED,25720.0,1.863,0.0945
H27_1110,NY breakout hardening,expected_R >= 1.60,REJECTED,25800.0,1.87,0.095
H27_1111,low-liquidity gap guard,expected_R >= 1.61,REJECTED,25880.0,1.877,0.0955
H27_1112,NY breakout hardening,expected_R >= 1.62,REJECTED,25960.0,1.884,0.096
H27_1113,low-liquidity gap guard,expected_R >= 1.63,REJECTED,26040.0,1.891,0.0965
H27_1114,NY breakout hardening,expected_R >= 1.64,REJECTED,26120.0,1.898,0.097
H27_1115,low-liquidity gap guard,expected_R >= 1.65,REJECTED,26200.0,1.905,0.0975
H27_1116,NY breakout hardening,expected_R >= 1.66,REJECTED,26280.0,1.912,0.098
H27_1117,low-liquidity gap guard,expected_R >= 1.67,REJECTED,26360.0,1.919,0.0985
H27_1118,NY breakout hardening,expected_R >= 1.68,REJECTED,26440.0,1.926,0.099
H27_1119,low-liquidity gap guard,expected_R >= 1.69,REJECTED,26520.0,1.933,0.0995
H27_1120,NY breakout hardening,expected_R >= 1.70,REJECTED,26600.0,1.94,0.1
H27_1121,low-liquidity gap guard,expected_R >= 1.71,REJECTED,26680.0,1.947,0.1005
H27_1122,NY breakout hardening,expected_R >= 1.72,REJECTED,26760.0,1.954,0.101
H27_1123,low-liquidity gap guard,expected_R >= 1.73,REJECTED,26840.0,1.961,0.1015
H27_1124,NY breakout hardening,expected_R >= 1.74,REJECTED,26920.0,1.968,0.102
H27_1125,low-liquidity gap guard,expected_R >= 1.75,PASS,27000.0,1.975,0.1025
H27_1126,NY breakout hardening,expected_R >= 1.76,REJECTED,27080.0,1.982,0.103
H27_1127,low-liquidity gap guard,expected_R >= 1.77,REJECTED,27160.0,1.989,0.1035
H27_1128,NY breakout hardening,expected_R >= 1.78,REJECTED,27240.0,1.996,0.104
H27_1129,low-liquidity gap guard,expected_R >= 1.79,REJECTED,27320.0,2.003,0.1045
H27_1130,NY breakout hardening,expected_R >= 1.80,REJECTED,27400.0,2.01,0.105
H27_1131,low-liquidity gap guard,expected_R >= 1.81,REJECTED,27480.0,2.017,0.1055
H27_1132,NY breakout hardening,expected_R >= 1.82,REJECTED,27560.0,2.024,0.106
H27_1133,low-liquidity gap guard,expected_R >= 1.83,REJECTED,27640.0,2.031,0.1065
H27_1134,NY breakout hardening,expected_R >= 1.84,REJECTED,27720.0,2.038,0.107
H27_1135,low-liquidity gap guard,expected_R >= 1.85,REJECTED,27800.0,2.045,0.1075
H27_1136,NY breakout hardening,expected_R >= 1.86,REJECTED,27880.0,2.052,0.108
H27_1137,low-liquidity gap guard,expected_R >= 1.87,REJECTED,27960.0,2.059,0.1085
H27_1138,NY breakout hardening,expected_R >= 1.88,REJECTED,28040.0,2.066,0.109
H27_1139,low-liquidity gap guard,expected_R >= 1.89,REJECTED,28120.0,2.073,0.1095
H27_1140,NY breakout hardening,expected_R >= 1.90,REJECTED,28200.0,2.08,0.11
H27_1141,low-liquidity gap guard,expected_R >= 1.91,REJECTED,28280.0,2.087,0.1105
H27_1142,NY breakout hardening,expected_R >= 1.92,REJECTED,28360.0,2.094,0.111
H27_1143,low-liquidity gap guard,expected_R >= 1.93,REJECTED,28440.0,2.101,0.1115
H27_1144,NY breakout hardening,expected_R >= 1.94,REJECTED,28520.0,2.108,0.112
H27_1145,low-liquidity gap guard,expected_R >= 1.95,REJECTED,28600.0,2.115,0.1125
H27_1146,NY breakout hardening,expected_R >= 1.96,REJECTED,28680.0,2.122,0.113
H27_1147,low-liquidity gap guard,expected_R >= 1.97,REJECTED,28760.0,2.129,0.1135
H27_1148,NY breakout hardening,expected_R >= 1.98,REJECTED,28840.0,2.136,0.114
H27_1149,low-liquidity gap guard,expected_R >= 1.99,REJECTED,28920.0,2.143,0.1145
H27_1150,NY breakout hardening,expected_R >= 1.50,PASS,29000.0,2.15,0.115
H27_1151,low-liquidity gap guard,expected_R >= 1.51,REJECTED,29080.0,2.157,0.1155
H27_1152,NY breakout hardening,expected_R >= 1.52,REJECTED,29160.0,2.164,0.116
H27_1153,low-liquidity gap guard,expected_R >= 1.53,REJECTED,29240.0,2.171,0.1165
H27_1154,NY breakout hardening,expected_R >= 1.54,REJECTED,29320.0,2.178,0.117
H27_1155,low-liquidity gap guard,expected_R >= 1.55,REJECTED,29400.0,2.185,0.1175
H27_1156,NY breakout hardening,expected_R >= 1.56,REJECTED,29480.0,2.192,0.118
H27_1157,low-liquidity gap guard,expected_R >= 1.57,REJECTED,29560.0,2.199,0.1185
H27_1158,NY breakout hardening,expected_R >= 1.58,REJECTED,29640.0,2.206,0.119
H27_1159,low-liquidity gap guard,expected_R >= 1.59,REJECTED,29720.0,2.213,0.1195
H27_1160,NY breakout hardening,expected_R >= 1.60,REJECTED,29800.0,2.22,0.12
H27_1161,low-liquidity gap guard,expected_R >= 1.61,REJECTED,29880.0,2.227,0.1205
H27_1162,NY breakout hardening,expected_R >= 1.62,REJECTED,29960.0,2.234,0.121
H27_1163,low-liquidity gap guard,expected_R >= 1.63,REJECTED,30040.0,2.241,0.1215
H27_1164,NY breakout hardening,expected_R >= 1.64,REJECTED,30120.0,2.248,0.122
H27_1165,low-liquidity gap guard,expected_R >= 1.65,REJECTED,30200.0,2.255,0.1225
H27_1166,NY breakout hardening,expected_R >= 1.66,REJECTED,30280.0,2.262,0.123
H27_1167,low-liquidity gap guard,expected_R >= 1.67,REJECTED,30360.0,2.269,0.1235
H27_1168,NY breakout hardening,expected_R >= 1.68,REJECTED,30440.0,2.276,0.124
H27_1169,low-liquidity gap guard,expected_R >= 1.69,REJECTED,30520.0,2.283,0.1245
H27_1170,NY breakout hardening,expected_R >= 1.70,REJECTED,30600.0,2.29,0.125
H27_1171,low-liquidity gap guard,expected_R >= 1.71,REJECTED,30680.0,2.297,0.1255
H27_1172,NY breakout hardening,expected_R >= 1.72,REJECTED,30760.0,2.304,0.126
H27_1173,low-liquidity gap guard,expected_R >= 1.73,REJECTED,30840.0,2.311,0.1265
H27_1174,NY breakout hardening,expected_R >= 1.74,REJECTED,30920.0,2.318,0.127
H27_1175,low-liquidity gap guard,expected_R >= 1.75,PASS,31000.0,2.325,0.1275
H27_1176,NY breakout hardening,expected_R >= 1.76,REJECTED,31080.0,2.332,0.128
H27_1177,low-liquidity gap guard,expected_R >= 1.77,REJECTED,31160.0,2.339,0.1285
H27_1178,NY breakout hardening,expected_R >= 1.78,REJECTED,31240.0,2.346,0.129
H27_1179,low-liquidity gap guard,expected_R >= 1.79,REJECTED,31320.0,2.353,0.1295
H27_1180,NY breakout hardening,expected_R >= 1.80,REJECTED,31400.0,2.36,0.13
H27_1181,low-liquidity gap guard,expected_R >= 1.81,REJECTED,31480.0,2.367,0.1305
H27_1182,NY breakout hardening,expected_R >= 1.82,REJECTED,31560.0,2.374,0.131
H27_1183,low-liquidity gap guard,expected_R >= 1.83,REJECTED,31640.0,2.381,0.1315
H27_1184,NY breakout hardening,expected_R >= 1.84,REJECTED,31720.0,2.388,0.132
H27_1185,low-liquidity gap guard,expected_R >= 1.85,REJECTED,31800.0,2.395,0.1325
H27_1186,NY breakout hardening,expected_R >= 1.86,REJECTED,31880.0,2.402,0.133
H27_1187,low-liquidity gap guard,expected_R >= 1.87,REJECTED,31960.0,2.409,0.1335
H27_1188,NY breakout hardening,expected_R >= 1.88,REJECTED,32040.0,2.416,0.134
H27_1189,low-liquidity gap guard,expected_R >= 1.89,REJECTED,32120.0,2.423,0.1345
H27_1190,NY breakout hardening,expected_R >= 1.90,REJECTED,32200.0,2.43,0.135
H27_1191,low-liquidity gap guard,expected_R >= 1.91,REJECTED,32280.0,2.437,0.1355
H27_1192,NY breakout hardening,expected_R >= 1.92,REJECTED,32360.0,2.444,0.136
H27_1193,low-liquidity gap guard,expected_R >= 1.93,REJECTED,32440.0,2.451,0.1365
H27_1194,NY breakout hardening,expected_R >= 1.94,REJECTED,32520.0,2.458,0.137
H27_1195,low-liquidity gap guard,expected_R >= 1.95,REJECTED,32600.0,2.465,0.1375
H27_1196,NY breakout hardening,expected_R >= 1.96,REJECTED,32680.0,2.472,0.138
H27_1197,low-liquidity gap guard,expected_R >= 1.97,REJECTED,32760.0,2.479,0.1385
H27_1198,NY breakout hardening,expected_R >= 1.98,REJECTED,32840.0,2.486,0.139
H27_1199,low-liquidity gap guard,expected_R >= 1.99,REJECTED,32920.0,2.493,0.1395
H27_1200,NY breakout hardening,expected_R >= 1.50,PASS,25000.0,1.8,0.09
H27_1201,low-liquidity gap guard,expected_R >= 1.51,REJECTED,25080.0,1.807,0.0905
H27_1202,NY breakout hardening,expected_R >= 1.52,REJECTED,25160.0,1.814,0.091
H27_1203,low-liquidity gap guard,expected_R >= 1.53,REJECTED,25240.0,1.821,0.0915
