candidate_id,template_type,adx_thresh,expected_r_gate,parameter_hash
C26_2272,bollinger_expansion_breakout,27,1.72,1c5d92c6bde97c82
C26_2273,bollinger_expansion_breakout,28,1.73,6ab825408576231d
C26_2274,bollinger_expansion_breakout,29,1.74,1b115da5fef6f8bf
C26_2275,bollinger_expansion_breakout,30,1.75,bd3309e103d76f9e
C26_2276,bollinger_expansion_breakout,31,1.76,1b844d133c2442ef
C26_2277,bollinger_expansion_breakout,32,1.77,48e3454fae4aaa17
C26_2278,bollinger_expansion_breakout,33,1.78,8a91bfd817e084b6
C26_2279,bollinger_expansion_breakout,34,1.79,5712680905099556
C26_2280,bollinger_expansion_breakout,15,1.8,7bc62abb8f478da5
C26_2281,bollinger_expansion_breakout,16,1.81,74841842c107aa8b
C26_2282,bollinger_expansion_breakout,17,1.82,711c288760087cf4
C26_2283,bollinger_expansion_breakout,18,1.83,016668f64c5d4178
C26_2284,bollinger_expansion_breakout,19,1.84,4804b0b6518f5207
C26_2285,bollinger_expansion_breakout,20,1.85,19c68c98f1494db0
C26_2286,bollinger_expansion_breakout,21,1.86,f3f8660224e6ee54
C26_2287,bollinger_expansion_breakout,22,1.87,5cd023730a5a30b6
C26_2288,bollinger_expansion_breakout,23,1.88,f94f524f6b30b291
C26_2289,bollinger_expansion_breakout,24,1.89,1022f8f15ba89a84
C26_2290,bollinger_expansion_breakout,25,1.9,51d2d302eaa3ee0a
C26_2291,bollinger_expansion_breakout,26,1.91,0365473bc72fe16a
C26_2292,bollinger_expansion_breakout,27,1.92,cbfdb6f828bccee4
C26_2293,bollinger_expansion_breakout,28,1.93,45059f33093d9f10
C26_2294,bollinger_expansion_breakout,29,1.94,4ebd573f763ca960
C26_2295,bollinger_expansion_breakout,30,1.95,373ec4934fbb44bb
C26_2296,bollinger_expansion_breakout,31,1.96,e004f25af841bbbb
C26_2297,bollinger_expansion_breakout,32,1.97,7cce0c8a49b58eb8
C26_2298,bollinger_expansion_breakout,33,1.98,3065051e8601f9a8
C26_2299,bollinger_expansion_breakout,34,1.99,3fa627d4b973e9c1
C26_2300,bollinger_expansion_breakout,15,1.5,9da7b19b13d6e37f
C26_2301,bollinger_expansion_breakout,16,1.51,0b7e4c856c193a66
C26_2302,bollinger_expansion_breakout,17,1.52,aea73496c7196912
C26_2303,bollinger_expansion_breakout,18,1.53,102acce8c2e5030a
C26_2304,bollinger_expansion_breakout,19,1.54,fed881388b30d6e0
C26_2305,bollinger_expansion_breakout,20,1.55,d6e7ffbf4943ffc6
C26_2306,bollinger_expansion_breakout,21,1.56,73c407cfee700f25
C26_2307,bollinger_expansion_breakout,22,1.57,b946cf6acd5ac0b6
C26_2308,bollinger_expansion_breakout,23,1.58,519727885849fd05
C26_2309,bollinger_expansion_breakout,24,1.59,a02a62a4d9cdbb0a
C26_2310,bollinger_expansion_breakout,25,1.6,437f1e4613ffb044
C26_2311,bollinger_expansion_breakout,26,1.61,ead7328683dc9bc2
C26_2312,bollinger_expansion_breakout,27,1.62,423348869dd0ae49
C26_2313,bollinger_expansion_breakout,28,1.63,a621514926d86866
C26_2314,bollinger_expansion_breakout,29,1.64,634099bee81196d7
C26_2315,bollinger_expansion_breakout,30,1.65,3e6f387349825aff
C26_2316,bollinger_expansion_breakout,31,1.66,8ef9123bc8a4b249
C26_2317,bollinger_expansion_breakout,32,1.67,a3a13efb7377ce3f
C26_2318,bollinger_expansion_breakout,33,1.68,540071058da79c89
C26_2319,bollinger_expansion_breakout,34,1.69,37b1cb5c58c8c58d
C26_2320,bollinger_expansion_breakout,15,1.7,536ef2cdd9763e3e
C26_2321,bollinger_expansion_breakout,16,1.71,7921b587266b234e
C26_2322,bollinger_expansion_breakout,17,1.72,145bab9a2318fb28
C26_2323,bollinger_expansion_breakout,18,1.73,b6a75f2ab189313a
C26_2324,bollinger_expansion_breakout,19,1.74,c81709217192ae82
C26_2325,bollinger_expansion_breakout,20,1.75,0b6ace629e627a3b
C26_2326,bollinger_expansion_breakout,21,1.76,13c7342c7356362d
C26_2327,bollinger_expansion_breakout,22,1.77,e1a768563edad836
C26_2328,bollinger_expansion_breakout,23,1.78,d231aebeeadee364
C26_2329,bollinger_expansion_breakout,24,1.79,de034a31cfb94dcd
C26_2330,bollinger_expansion_breakout,25,1.8,f847840624173f45
C26_2331,bollinger_expansion_breakout,26,1.81,a7b8ec1f88e0a92e
C26_2332,bollinger_expansion_breakout,27,1.82,af0ccea1ad566fca
C26_2333,bollinger_expansion_breakout,28,1.83,848b9f05c9b92075
C26_2334,bollinger_expansion_breakout,29,1.84,bee08da8b0964048
C26_2335,bollinger_expansion_breakout,30,1.85,8adf0fec7af7eef4
C26_2336,bollinger_expansion_breakout,31,1.86,e1eff625a03a450a
C26_2337,bollinger_expansion_breakout,32,1.87,e8bf7c692132b40d
C26_2338,bollinger_expansion_breakout,33,1.88,c4196e2882d02558
C26_2339,bollinger_expansion_breakout,34,1.89,8f505365c11bf002
C26_2340,bollinger_expansion_breakout,15,1.9,9d6f00099f209b13
C26_2341,bollinger_expansion_breakout,16,1.91,a81aa557bfae4480
C26_2342,bollinger_expansion_breakout,17,1.92,eeeb48c096e247e2
C26_2343,bollinger_expansion_breakout,18,1.93,f88c8f0ef5821055
C26_2344,bollinger_expansion_breakout,19,1.94,683e06f93d732cca
C26_2345,bollinger_expansion_breakout,20,1.95,5dad542f4f8f8f6d
C26_2346,bollinger_expansion_breakout,21,1.96,cd067274b8f12aa9
C26_2347,bollinger_expansion_breakout,22,1.97,0858df6048b7bfae
C26_2348,bollinger_expansion_breakout,23,1.98,e4569f45a72b531f
C26_2349,bollinger_expansion_breakout,24,1.99,c12157c887f28728
C26_2350,bollinger_expansion_breakout,25,1.5,7e72d2b2b44ddd5f
C26_2351,bollinger_expansion_breakout,26,1.51,48e6800cf63a6b1b
C26_2352,bollinger_expansion_breakout,27,1.52,b35b007ffdd4fa8b
C26_2353,bollinger_expansion_breakout,28,1.53,e5a2026f26eadde8
C26_2354,bollinger_expansion_breakout,29,1.54,916bc180f09ceb85
C26_2355,bollinger_expansion_breakout,30,1.55,36947ecb84c67a42
C26_2356,bollinger_expansion_breakout,31,1.56,802479710f69623e
C26_2357,bollinger_expansion_breakout,32,1.57,24e638a0c7d2de02
C26_2358,bollinger_expansion_breakout,33,1.58,a293442b232fddab
C26_2359,bollinger_expansion_breakout,34,1.59,eedec3f3476656f1
C26_2360,bollinger_expansion_breakout,15,1.6,a8c1ebf0429535a9
C26_2361,bollinger_expansion_breakout,16,1.61,de2f6854ea26235e
C26_2362,bollinger_expansion_breakout,17,1.62,23492fac06dc928e
C26_2363,bollinger_expansion_breakout,18,1.63,ab0b9138c57c7a89
C26_2364,bollinger_expansion_breakout,19,1.64,4a251d6dfe1c62cb
C26_2365,bollinger_expansion_breakout,20,1.65,9fff5d156b5ff4b2
C26_2366,bollinger_expansion_breakout,21,1.66,bcb70f50d4bc2b83
C26_2367,bollinger_expansion_breakout,22,1.67,b46559cfdbe1233a
C26_2368,bollinger_expansion_breakout,23,1.68,05ce45a8cbeee2ae
C26_2369,bollinger_expansion_breakout,24,1.69,81452fe9017d76f3
C26_2370,bollinger_expansion_breakout,25,1.7,6e7c8b77dd9f24f0
C26_2371,bollinger_expansion_breakout,26,1.71,3e3bf80567d8f06a
C26_2372,bollinger_expansion_breakout,27,1.72,d391b8950bd1f545
C26_2373,bollinger_expansion_breakout,28,1.73,e3940dc07915b57b
C26_2374,bollinger_expansion_breakout,29,1.74,fb05c28174f6a0f3
C26_2375,bollinger_expansion_breakout,30,1.75,1bad55a99a9c9a0e
C26_2376,bollinger_expansion_breakout,31,1.76,2d3ac8df6d9c5dc6
C26_2377,bollinger_expansion_breakout,32,1.77,d81bc4875eea7e60
C26_2378,bollinger_expansion_breakout,33,1.78,cfa2e660f6a06b1a
C26_2379,bollinger_expansion_breakout,34,1.79,b3c6201c1784fd20
C26_2380,bollinger_expansion_breakout,15,1.8,54092fac13eb4afa
C26_2381,bollinger_expansion_breakout,16,1.81,9b6e8c0745d72ea7
C26_2382,bollinger_expansion_breakout,17,1.82,a110ce63503b8173
C26_2383,bollinger_expansion_breakout,18,1.83,3c13bf8c654770f4
C26_2384,bollinger_expansion_breakout,19,1.84,59ea00c598e9ac36
C26_2385,bollinger_expansion_breakout,20,1.85,c499a5362c90a70d
C26_2386,bollinger_expansion_breakout,21,1.86,db3881afa0a03e59
C26_2387,bollinger_expansion_breakout,22,1.87,f20e2f7675cc7b41
C26_2388,bollinger_expansion_breakout,23,1.88,e189df027059edf7
C26_2389,bollinger_expansion_breakout,24,1.89,721c56c8e02120f6
C26_2390,bollinger_expansion_breakout,25,1.9,74f67a7caaf422b8
C26_2391,bollinger_expansion_breakout,26,1.91,a13d4bfb9ac2c600
C26_2392,bollinger_expansion_breakout,27,1.92,714ec113e04f211e
C26_2393,bollinger_expansion_breakout,28,1.93,6af8a7dfd7d5cd73
C26_2394,bollinger_expansion_breakout,29,1.94,415ae808e09b95d4
C26_2395,bollinger_expansion_breakout,30,1.95,b92ff1e652a6c1f0
C26_2396,bollinger_expansion_breakout,31,1.96,3034517c65cad4e8
C26_2397,bollinger_expansion_breakout,32,1.97,ee0a8b1570c1dffd
C26_2398,bollinger_expansion_breakout,33,1.98,db510acea362f2e0
C26_2399,bollinger_expansion_breakout,34,1.99,4cc6222c9dca2e0d
C26_2400,bollinger_expansion_breakout,15,1.5,e6257834eb9ba45d
C26_2401,bollinger_expansion_breakout,16,1.51,cc445a13e960e813
C26_2402,bollinger_expansion_breakout,17,1.52,9c4cf74145a0443d
C26_2403,bollinger_expansion_breakout,18,1.53,9315e920108453c7
C26_2404,bollinger_expansion_breakout,19,1.54,a14742b8e3268806
C26_2405,bollinger_expansion_breakout,20,1.55,93b81bc6245003af
C26_2406,bollinger_expansion_breakout,21,1.56,2de371fdd03cf290
C26_2407,bollinger_expansion_breakout,22,1.57,00a573a75506a927
C26_2408,bollinger_expansion_breakout,23,1.58,3213506db28de308
C26_2409,bollinger_expansion_breakout,24,1.59,b2d55cb4ad1e8897
C26_2410,bollinger_expansion_breakout,25,1.6,cf45c09264feeb32
C26_2411,bollinger_expansion_breakout,26,1.61,4e7c3c301cb5d63a
C26_2412,bollinger_expansion_breakout,27,1.62,50ef26a67c403190
C26_2413,bollinger_expansion_breakout,28,1.63,e69e608724904a49
C26_2414,bollinger_expansion_breakout,29,1.64,c04ba4f3754dd38e
C26_2415,bollinger_expansion_breakout,30,1.65,13d3d353df55e162
C26_2416,bollinger_expansion_breakout,31,1.66,248ac7aacecfe2cb
C26_2417,bollinger_expansion_breakout,32,1.67,b12f52a7aa6e0980
C26_2418,bollinger_expansion_breakout,33,1.68,4543d669b1023a03
C26_2419,bollinger_expansion_breakout,34,1.69,593356afb045620e
C26_2420,bollinger_expansion_breakout,15,1.7,545a79826167ed0a
C26_2421,bollinger_expansion_breakout,16,1.71,d3d6a39463a7f63f
C26_2422,bollinger_expansion_breakout,17,1.72,8b00ed6791f43223
C26_2423,bollinger_expansion_breakout,18,1.73,2efd5ef5afbb15f7
C26_2424,bollinger_expansion_breakout,19,1.74,dab866bed7575ec5
C26_2425,bollinger_expansion_breakout,20,1.75,5c03f33f871f81bc
C26_2426,bollinger_expansion_breakout,21,1.76,de3671a57dc6f91f
C26_2427,bollinger_expansion_breakout,22,1.77,945cbf95535af6b6
C26_2428,bollinger_expansion_breakout,23,1.78,d0e0376dd07440ab
C26_2429,bollinger_expansion_breakout,24,1.79,cae6a69ad3492a7d
C26_2430,bollinger_expansion_breakout,25,1.8,28d904e8625559f3
C26_2431,bollinger_expansion_breakout,26,1.81,4977528e092929c2
C26_2432,bollinger_expansion_breakout,27,1.82,84490d8f08bb6302
C26_2433,bollinger_expansion_breakout,28,1.83,4a5ed2c409bcea3b
C26_2434,bollinger_expansion_breakout,29,1.84,b38d01ffedd21ec5
C26_2435,bollinger_expansion_breakout,30,1.85,accdbd3c53acc608
C26_2436,bollinger_expansion_breakout,31,1.86,d344896229c00a77
C26_2437,bollinger_expansion_breakout,32,1.87,e12b60999061b01e
C26_2438,bollinger_expansion_breakout,33,1.88,6b5296a6a5ff513f
C26_2439,bollinger_expansion_breakout,34,1.89,19f2e140740665e5
C26_2440,bollinger_expansion_breakout,15,1.9,981e1cc47e29ce3d
C26_2441,bollinger_expansion_breakout,16,1.91,5c88bbca1281cdd4
C26_2442,bollinger_expansion_breakout,17,1.92,fa1f909f827093c6
C26_2443,bollinger_expansion_breakout,18,1.93,44e8647505469e3e
C26_2444,bollinger_expansion_breakout,19,1.94,4396b4e71f3879b2
C26_2445,bollinger_expansion_breakout,20,1.95,e44569cb484954e2
C26_2446,bollinger_expansion_breakout,21,1.96,e4cba3f1ef3b9af5
C26_2447,bollinger_expansion_breakout,22,1.97,5e061f2f3d968bf3
C26_2448,bollinger_expansion_breakout,23,1.98,c0ac491bf498d221
C26_2449,bollinger_expansion_breakout,24,1.99,298c1cbdb862c220
C26_2450,bollinger_expansion_breakout,25,1.5,060a62051adeda2f
C26_2451,bollinger_expansion_breakout,26,1.51,b3e8237e17ed8831
C26_2452,bollinger_expansion_breakout,27,1.52,2522a11d3ca8ab65
C26_2453,bollinger_expansion_breakout,28,1.53,694af2c8fee3ce15
C26_2454,bollinger_expansion_breakout,29,1.54,83f320220af91793
C26_2455,bollinger_expansion_breakout,30,1.55,ff164f620b08ed70
C26_2456,bollinger_expansion_breakout,31,1.56,05e919585f2dab41
C26_2457,bollinger_expansion_breakout,32,1.57,9fa599dc6048ad8b
C26_2458,bollinger_expansion_breakout,33,1.58,d0d2ed3f13f8adea
C26_2459,bollinger_expansion_breakout,34,1.59,d6b1aa4e9366dea2
C26_2460,bollinger_expansion_breakout,15,1.6,33152795da679fc0
C26_2461,bollinger_expansion_breakout,16,1.61,2a10416716ad760d
C26_2462,bollinger_expansion_breakout,17,1.62,9b8bec3b985c4d0a
C26_2463,bollinger_expansion_breakout,18,1.63,44f7ed45861cf659
C26_2464,bollinger_expansion_breakout,19,1.64,2a7d40a1f8f64cd5
C26_2465,bollinger_expansion_breakout,20,1.65,0b41b568c265621a
C26_2466,bollinger_expansion_breakout,21,1.66,b8dc23ab2d649045
C26_2467,bollinger_expansion_breakout,22,1.67,78c7e72bc6453198
C26_2468,bollinger_expansion_breakout,23,1.68,10133231142b876c
C26_2469,bollinger_expansion_breakout,24,1.69,9346a94148ed1656
C26_2470,bollinger_expansion_breakout,25,1.7,8d21a55a71145ad2
C26_2471,bollinger_expansion_breakout,26,1.71,7cfa32ca4bb95a99
C26_2472,bollinger_expansion_breakout,27,1.72,d5d58ba20087f3f8
C26_2473,bollinger_expansion_breakout,28,1.73,69603e19854dc392
C26_2474,bollinger_expansion_breakout,29,1.74,7103333f0d834683
C26_2475,bollinger_expansion_breakout,30,1.75,2a37b9c3ba1aebd1
C26_2476,bollinger_expansion_breakout,31,1.76,79e2523e79407ffc
C26_2477,bollinger_expansion_breakout,32,1.77,856ef200a7bb4ef2
C26_2478,bollinger_expansion_breakout,33,1.78,dc8f9a18481e8721
C26_2479,bollinger_expansion_breakout,34,1.79,6ea88498657f9139
C26_2480,bollinger_expansion_breakout,15,1.8,06a306d1a7363944
C26_2481,bollinger_expansion_breakout,16,1.81,bc9efb0b9cfc7213
C26_2482,bollinger_expansion_breakout,17,1.82,87406d5851e18616
C26_2483,bollinger_expansion_breakout,18,1.83,4e8ff3d1f7a62de3
C26_2484,bollinger_expansion_breakout,19,1.84,36968c4133e0330a
C26_2485,bollinger_expansion_breakout,20,1.85,c0f7317fde62fcca
C26_2486,bollinger_expansion_breakout,21,1.86,cfda48b20673ca3d
C26_2487,bollinger_expansion_breakout,22,1.87,f10e5654e02e30d6
C26_2488,bollinger_expansion_breakout,23,1.88,3f274955a56fb950
C26_2489,bollinger_expansion_breakout,24,1.89,db1a8c1214ce997d
C26_2490,bollinger_expansion_breakout,25,1.9,64103501642665ad
C26_2491,bollinger_expansion_breakout,26,1.91,72a7a094586ab292
C26_2492,bollinger_expansion_breakout,27,1.92,6c5d63672a38f7b0
C26_2493,bollinger_expansion_breakout,28,1.93,388b098852aad85c
C26_2494,bollinger_expansion_breakout,29,1.94,b8a6c70cf2310c49
C26_2495,bollinger_expansion_breakout,30,1.95,bd865531d2cd98a2
C26_2496,bollinger_expansion_breakout,31,1.96,fdb60d547282145c
C26_2497,bollinger_expansion_breakout,32,1.97,bd81d80cf6041eb6
C26_2498,bollinger_expansion_breakout,33,1.98,d9fe1329840df4e0
C26_2499,bollinger_expansion_breakout,34,1.99,0cf2f3b06b96d4a1
C26_2500,bollinger_expansion_breakout,15,1.5,b553ae4e66fa11b8
C26_2501,bollinger_expansion_breakout,16,1.51,18a6492563b2d3b6
C26_2502,bollinger_expansion_breakout,17,1.52,daceec2acea7d5fd
C26_2503,bollinger_expansion_breakout,18,1.53,8d561f11d466889e
C26_2504,bollinger_expansion_breakout,19,1.54,9a11b5edda657b77
C26_2505,bollinger_expansion_breakout,20,1.55,1141aa1f23936e7e
C26_2506,bollinger_expansion_breakout,21,1.56,7fc564ee10a3f846
C26_2507,bollinger_expansion_breakout,22,1.57,0ac62d3783aa32c1
C26_2508,bollinger_expansion_breakout,23,1.58,3cbfd63f532869f5
C26_2509,bollinger_expansion_breakout,24,1.59,099ff1c7412989b4
C26_2510,bollinger_expansion_breakout,25,1.6,ffcbbc0a4c6182c1
C26_2511,bollinger_expansion_breakout,26,1.61,8c0ffbc031295194
C26_2512,bollinger_expansion_breakout,27,1.62,8946d789ed690e37
C26_2513,bollinger_expansion_breakout,28,1.63,3e2fc1e8373d1006
C26_2514,bollinger_expansion_breakout,29,1.64,d80a1a9bbf09ffe0
C26_2515,bollinger_expansion_breakout,30,1.65,2389b5586d9e9127
C26_2516,bollinger_expansion_breakout,31,1.66,ffa7787d49ff344c
C26_2517,bollinger_expansion_breakout,32,1.67,03d4a8320f0a86dd
C26_2518,bollinger_expansion_breakout,33,1.68,f129458717c8443b
C26_2519,bollinger_expansion_breakout,34,1.69,7d9dd15dc28be447
C26_2520,bollinger_expansion_breakout,15,1.7,b69800a34f7ede97
C26_2521,bollinger_expansion_breakout,16,1.71,92d6ad11ce26e0f9
C26_2522,bollinger_expansion_breakout,17,1.72,f4902922151b08d9
C26_2523,bollinger_expansion_breakout,18,1.73,19ab1c93d51ac626
C26_2524,bollinger_expansion_breakout,19,1.74,f11bf1f2b40452b2
C26_2525,bollinger_expansion_breakout,20,1.75,389d0d31e0aab4be
C26_2526,bollinger_expansion_breakout,21,1.76,41b93f6b45a62288
C26_2527,bollinger_expansion_breakout,22,1.77,731828b185f0c15e
C26_2528,bollinger_expansion_breakout,23,1.78,86fff5943f773165
C26_2529,bollinger_expansion_breakout,24,1.79,d4bc10608d82fdfe
C26_2530,bollinger_expansion_breakout,25,1.8,5294854e639a682c
C26_2531,bollinger_expansion_breakout,26,1.81,2ecf80d499fb9da0
C26_2532,bollinger_expansion_breakout,27,1.82,4ab69ece5e1cf62d
C26_2533,bollinger_expansion_breakout,28,1.83,1c5c30e2743bd879
C26_2534,bollinger_expansion_breakout,29,1.84,ca38ec2c9a0dacdc
C26_2535,bollinger_expansion_breakout,30,1.85,dbb9dcd57e74fb84
C26_2536,bollinger_expansion_breakout,31,1.86,95799ab69a2b8d5e
C26_2537,bollinger_expansion_breakout,32,1.87,dda6267604b0fae4
C26_2538,bollinger_expansion_breakout,33,1.88,9becc1a7fffe2d3f
C26_2539,bollinger_expansion_breakout,34,1.89,634caa891e591ed4
C26_2540,bollinger_expansion_breakout,15,1.9,514196fa13330914
C26_2541,bollinger_expansion_breakout,16,1.91,3866c3be11dea16b
C26_2542,bollinger_expansion_breakout,17,1.92,ad547c6094043f12
C26_2543,bollinger_expansion_breakout,18,1.93,086ff1bb8c3ab0af
C26_2544,bollinger_expansion_breakout,19,1.94,0f90c42f3f8d1f44
C26_2545,bollinger_expansion_breakout,20,1.95,19302f5e64eee57f
C26_2546,bollinger_expansion_breakout,21,1.96,58aeea5cce726a25
C26_2547,bollinger_expansion_breakout,22,1.97,8597fd317d65584b
C26_2548,bollinger_expansion_breakout,23,1.98,c48d696554ddb510
C26_2549,bollinger_expansion_breakout,24,1.99,6a322ee212758d60
C26_2550,bollinger_expansion_breakout,25,1.5,44e9bf5ff2659be5
C26_2551,bollinger_expansion_breakout,26,1.51,7478ce1a92015b03
C26_2552,bollinger_expansion_breakout,27,1.52,cba4ea74cbb868ff
C26_2553,bollinger_expansion_breakout,28,1.53,a0d5fa6ea7dc9101
C26_2554,bollinger_expansion_breakout,29,1.54,78b24f5e3ad06e90
C26_2555,bollinger_expansion_breakout,30,1.55,603f743016f3402f
C26_2556,bollinger_expansion_breakout,31,1.56,f262e99633f6af4a
C26_2557,bollinger_expansion_breakout,32,1.57,aaa0b9f8b363598f
C26_2558,bollinger_expansion_breakout,33,1.58,d7e1249d6d855b4d
C26_2559,bollinger_expansion_breakout,34,1.59,b1a6c7b553e284ed
C26_2560,bollinger_expansion_breakout,15,1.6,7c71f27eb0b1ffd6
C26_2561,bollinger_expansion_breakout,16,1.61,d7a9bd63e216e540
C26_2562,bollinger_expansion_breakout,17,1.62,f75192199072048b
C26_2563,bollinger_expansion_breakout,18,1.63,7c2b9ef692af8814
C26_2564,bollinger_expansion_breakout,19,1.64,71f0985dd252ec5e
C26_2565,bollinger_expansion_breakout,20,1.65,896f0e2ab82eedea
C26_2566,bollinger_expansion_breakout,21,1.66,c82786f2de812cb5
C26_2567,bollinger_expansion_breakout,22,1.67,691389a43d0a5232
C26_2568,bollinger_expansion_breakout,23,1.68,8a5d1473aafa0e9a
C26_2569,bollinger_expansion_breakout,24,1.69,223c7edb2524a0de
C26_2570,bollinger_expansion_breakout,25,1.7,6c0ec30e832f5d66
C26_2571,bollinger_expansion_breakout,26,1.71,7fb019487695c3a6
C26_2572,bollinger_expansion_breakout,27,1.72,24547c4af0b4d99c
C26_2573,bollinger_expansion_breakout,28,1.73,9c87af6daad2c41e
C26_2574,bollinger_expansion_breakout,29,1.74,b82a65203b2cdf28
C26_2575,bollinger_expansion_breakout,30,1.75,3594e2c90c38d7cd
C26_2576,bollinger_expansion_breakout,31,1.76,d9ee11c0c62fc530
C26_2577,bollinger_expansion_breakout,32,1.77,5c9cc653a8568bb8
C26_2578,bollinger_expansion_breakout,33,1.78,611f239c6f2cf11a
C26_2579,bollinger_expansion_breakout,34,1.79,d1b40be35de0b590
C26_2580,bollinger_expansion_breakout,15,1.8,0189b239e7e58315
C26_2581,bollinger_expansion_breakout,16,1.81,a306aad3ff6144a2
C26_2582,bollinger_expansion_breakout,17,1.82,7b263d88c85387af
C26_2583,bollinger_expansion_breakout,18,1.83,6d4e984249fbbe82
C26_2584,bollinger_expansion_breakout,19,1.84,7cdcc1125080c30b
C26_2585,bollinger_expansion_breakout,20,1.85,f3bad77534c9a972
C26_2586,bollinger_expansion_breakout,21,1.86,526b416997c8ecb5
C26_2587,bollinger_expansion_breakout,22,1.87,6ccf1dd513bd9d3c
C26_2588,bollinger_expansion_breakout,23,1.88,41d75eda4efac0f3
C26_2589,bollinger_expansion_breakout,24,1.89,429ae650e43b13ed
C26_2590,bollinger_expansion_breakout,25,1.9,6e67851f8b3dd3ce
C26_2591,bollinger_expansion_breakout,26,1.91,7aeeb493faeb8593
C26_2592,bollinger_expansion_breakout,27,1.92,4da65ca7ae52f453
C26_2593,bollinger_expansion_breakout,28,1.93,d8cc7f022179e1fe
C26_2594,bollinger_expansion_breakout,29,1.94,315b2bceb814c193
C26_2595,bollinger_expansion_breakout,30,1.95,e18457f1d40bbbae
C26_2596,bollinger_expansion_breakout,31,1.96,05217e76d04c9f4e
C26_2597,bollinger_expansion_breakout,32,1.97,95840db20b841181
C26_2598,bollinger_expansion_breakout,33,1.98,009ad872b4792e5b
C26_2599,bollinger_expansion_breakout,34,1.99,2ebc7f4a1dbb83d6
C26_2600,bollinger_expansion_breakout,15,1.5,1a851eda9647b542
C26_2601,bollinger_expansion_breakout,16,1.51,dbfc86c07273c50c
C26_2602,bollinger_expansion_breakout,17,1.52,cd94a0b8537f4a0c
C26_2603,bollinger_expansion_breakout,18,1.53,d95f2022ae9acc95
C26_2604,bollinger_expansion_breakout,19,1.54,9cebc73d7ed791cb
C26_2605,bollinger_expansion_breakout,20,1.55,37bd095040a21aab
C26_2606,bollinger_expansion_breakout,21,1.56,bb6ab40480180c7f
C26_2607,bollinger_expansion_breakout,22,1.57,2e8c7b9cf78b44e8
C26_2608,bollinger_expansion_breakout,23,1.58,feb8ed880bd80d79
C26_2609,bollinger_expansion_breakout,24,1.59,638932db7e78b940
C26_2610,bollinger_expansion_breakout,25,1.6,c7e763be2d625da3
C26_2611,bollinger_expansion_breakout,26,1.61,92642d0ce6bfee86
C26_2612,bollinger_expansion_breakout,27,1.62,51e7d53e22664af4
C26_2613,bollinger_expansion_breakout,28,1.63,aab68f6af16ecb21
C26_2614,bollinger_expansion_breakout,29,1.64,6f77cfc5ede665a4
C26_2615,bollinger_expansion_breakout,30,1.65,850a9bc8b5177c0d
C26_2616,bollinger_expansion_breakout,31,1.66,4d259174f119b41c
C26_2617,bollinger_expansion_breakout,32,1.67,829f918449ca50c6
C26_2618,bollinger_expansion_breakout,33,1.68,6a3cd79f4f1a5b33
C26_2619,bollinger_expansion_breakout,34,1.69,8ab3c402d5dc42c2
C26_2620,bollinger_expansion_breakout,15,1.7,b357f1b68849ae7e
C26_2621,bollinger_expansion_breakout,16,1.71,b3a735995281e68a
C26_2622,bollinger_expansion_breakout,17,1.72,84857fef5fb31911
C26_2623,bollinger_expansion_breakout,18,1.73,34e06513f9acac45
C26_2624,bollinger_expansion_breakout,19,1.74,7aba799870a35895
C26_2625,bollinger_expansion_breakout,20,1.75,f4ebadb354e28683
C26_2626,bollinger_expansion_breakout,21,1.76,52fd1eed708c2aa2
C26_2627,bollinger_expansion_breakout,22,1.77,add2c5444edc0328
C26_2628,bollinger_expansion_breakout,23,1.78,919c3941377959cc
C26_2629,bollinger_expansion_breakout,24,1.79,fafe77e45d1cc257
C26_2630,bollinger_expansion_breakout,25,1.8,e077ff463b96b5e3
C26_2631,bollinger_expansion_breakout,26,1.81,02a810ab21c0d147
C26_2632,bollinger_expansion_breakout,27,1.82,803f194aff602b0c
C26_2633,bollinger_expansion_breakout,28,1.83,9644764b80bf8ae9
C26_2634,bollinger_expansion_breakout,29,1.84,9e8f4916d71d2ef2
C26_2635,bollinger_expansion_breakout,30,1.85,a9c3ae6634578af5
C26_2636,bollinger_expansion_breakout,31,1.86,f67ea500387b1dee
C26_2637,bollinger_expansion_breakout,32,1.87,dcb58c64d43225e2
C26_2638,bollinger_expansion_breakout,33,1.88,6785d15a05671c59
C26_2639,bollinger_expansion_breakout,34,1.89,d1580eb0cce41d51
C26_2640,bollinger_expansion_breakout,15,1.9,774d9664bb5bd5c8
C26_2641,bollinger_expansion_breakout,16,1.91,c772f6ab56fa2f61
C26_2642,bollinger_expansion_breakout,17,1.92,b2238f5ea45c1011
C26_2643,bollinger_expansion_breakout,18,1.93,b789598ada0dc5f6
C26_2644,bollinger_expansion_breakout,19,1.94,cbd0d3307fe49452
C26_2645,bollinger_expansion_breakout,20,1.95,4f997145dc7e58d7
C26_2646,bollinger_expansion_breakout,21,1.96,dfee039aa4dee7bc
C26_2647,bollinger_expansion_breakout,22,1.97,d094d51f5a4d4343
C26_2648,bollinger_expansion_breakout,23,1.98,15b89032751fd8ba
C26_2649,bollinger_expansion_breakout,24,1.99,68dc161a48a13f43
C26_2650,bollinger_expansion_breakout,25,1.5,4574bf42425b0c6a
C26_2651,bollinger_expansion_breakout,26,1.51,fc5c7f61c3c2686d
C26_2652,bollinger_expansion_breakout,27,1.52,6d5d1d31a15bd661
