candidate_id,candidate_hash,family,template_type,min_expected_r,min_adx,max_funding_abs,min_15m_body,min_5m_wick,session_mode,require_5m_vwap_reclaim,trail_atr_mult,breakeven_atr_mult,time_stop
P295_04415,5ed6894f5a6d9ffa,second_retest,atr_volatility_expansion,1.1,12,0.0006,0.4,0.3,all,False,1.5,1.2,48
P295_04416,8db0168046d8723a,london_tokyo,atr_volatility_expansion,1.2,14,0.0006,0.4,0.3,london_ny,True,,,
P295_04417,b19e56e37473ef24,expected_r,atr_volatility_expansion,1.3,14,0.0006,0.5,0.3,tokyo_london,False,1.2,,
P295_04418,e2499bd8f176eb1b,funding_ny_hardening,atr_volatility_expansion,1.4,14,0.0006,0.5,0.3,all,False,1.5,0.8,
P295_04419,66bd12b5164e9ab8,exit_risk,atr_volatility_expansion,1.55,16,0.0006,0.5,0.3,london_ny,False,,0.8,
P295_04420,66902908ac4000f8,variant_c_mtf,breakout_retest,1.1,16,0.00025,0.5,0.3,tokyo_london,True,1.2,1.2,24
P295_04421,57d25e6ef5681b13,variant_b_rescue_mtf,breakout_retest,1.2,16,0.00025,0.5,0.3,all,False,1.5,1.2,24
P295_04422,5375707f8a604a14,pf12_fusion_mtf,breakout_retest,1.3,18,0.00025,0.5,0.4,london_ny,False,,,24
P295_04423,df9f19a5dbe450c3,dirty_pf8_pruning,breakout_retest,1.4,18,0.00025,0.5,0.4,tokyo_london,False,1.2,,24
P295_04424,67d1f5e47d228083,vwap_reclaim,breakout_retest,1.55,18,0.00025,0.2,0.4,all,True,1.5,0.8,48
P295_04425,b6fd70b058c3f3c2,second_retest,breakout_retest,1.1,20,0.00035,0.2,0.4,london_ny,False,,0.8,48
P295_04426,7579a0739478c582,london_tokyo,breakout_retest,1.2,20,0.00035,0.2,0.4,tokyo_london,False,1.2,1.2,48
P295_04427,e4560ec2c00f1af3,expected_r,breakout_retest,1.3,20,0.00035,0.2,0.4,all,False,1.5,1.2,48
P295_04428,ff51a681669398af,funding_ny_hardening,breakout_retest,1.4,10,0.00035,0.2,0.4,london_ny,True,,,
P295_04429,b5efa83b43fea31a,exit_risk,breakout_retest,1.55,10,0.00035,0.2,0.4,tokyo_london,False,1.2,,
P295_04430,acae71ddb739ad51,variant_c_mtf,vwap_reclaim_continuation,1.1,10,0.00045,0.2,0.4,all,False,1.5,0.8,
P295_04431,25161d47840e578a,variant_b_rescue_mtf,vwap_reclaim_continuation,1.2,12,0.00045,0.3,0.4,london_ny,False,,0.8,
P295_04432,06e8c4c25e00cb65,pf12_fusion_mtf,vwap_reclaim_continuation,1.3,12,0.00045,0.3,0.4,tokyo_london,True,1.2,1.2,24
P295_04433,6b9969c4df0942bd,dirty_pf8_pruning,vwap_reclaim_continuation,1.4,12,0.00045,0.3,0.5,all,False,1.5,1.2,24
P295_04434,97795ea3836ad8ea,vwap_reclaim,vwap_reclaim_continuation,1.55,14,0.00045,0.3,0.5,london_ny,False,,,24
P295_04435,a5c984318613f056,second_retest,vwap_reclaim_continuation,1.1,14,0.0006,0.3,0.5,tokyo_london,False,1.2,,24
P295_04436,ae0d0669848f708c,london_tokyo,vwap_reclaim_continuation,1.2,14,0.0006,0.3,0.5,all,True,1.5,0.8,48
P295_04437,97298a0837603494,expected_r,vwap_reclaim_continuation,1.3,16,0.0006,0.3,0.5,london_ny,False,,0.8,48
P295_04438,571813b2447785dc,funding_ny_hardening,vwap_reclaim_continuation,1.4,16,0.0006,0.4,0.5,tokyo_london,False,1.2,1.2,48
P295_04439,03e0b6f2ff4b6d5f,exit_risk,vwap_reclaim_continuation,1.55,16,0.0006,0.4,0.5,all,False,1.5,1.2,48
P295_04440,547fed7b732e9221,variant_c_mtf,london_continuation,1.1,18,0.00025,0.4,0.5,london_ny,True,,,
P295_04441,b6accb458158d7b7,variant_b_rescue_mtf,london_continuation,1.2,18,0.00025,0.4,0.5,tokyo_london,False,1.2,,
P295_04442,0b4049e6a0b0071d,pf12_fusion_mtf,london_continuation,1.3,18,0.00025,0.4,0.5,all,False,1.5,0.8,
P295_04443,0746b3cd03cf86b6,dirty_pf8_pruning,london_continuation,1.4,20,0.00025,0.4,0.5,london_ny,False,,0.8,
P295_04444,5daa3a59e931f6b6,vwap_reclaim,london_continuation,1.55,20,0.00025,0.4,0.2,tokyo_london,True,1.2,1.2,24
P295_04445,e1fdd794a1cf9ff4,second_retest,london_continuation,1.1,20,0.00035,0.5,0.2,all,False,1.5,1.2,24
P295_04446,87f8d4eb9f3d7f67,london_tokyo,london_continuation,1.2,10,0.00035,0.5,0.2,london_ny,False,,,24
P295_04447,c8fbafabaaf31ebf,expected_r,london_continuation,1.3,10,0.00035,0.5,0.2,tokyo_london,False,1.2,,24
P295_04448,31601d688d42189e,funding_ny_hardening,london_continuation,1.4,10,0.00035,0.5,0.2,all,True,1.5,0.8,48
P295_04449,065367393543befe,exit_risk,london_continuation,1.55,12,0.00035,0.5,0.2,london_ny,False,,0.8,48
P295_04450,efa37085d0bb4671,variant_c_mtf,asia_range_breakout,1.1,12,0.00045,0.5,0.2,tokyo_london,False,1.2,1.2,48
P295_04451,21d3a394cdedbd21,variant_b_rescue_mtf,asia_range_breakout,1.2,12,0.00045,0.5,0.2,all,False,1.5,1.2,48
P295_04452,90366c6b0cd83e2b,pf12_fusion_mtf,asia_range_breakout,1.3,14,0.00045,0.2,0.2,london_ny,True,,,
P295_04453,cb82a52c806053f2,dirty_pf8_pruning,asia_range_breakout,1.4,14,0.00045,0.2,0.2,tokyo_london,False,1.2,,
P295_04454,2df165c27a9f8d4d,vwap_reclaim,asia_range_breakout,1.55,14,0.00045,0.2,0.2,all,False,1.5,0.8,
P295_04455,fba5d898260f76d8,second_retest,asia_range_breakout,1.1,16,0.0006,0.2,0.3,london_ny,False,,0.8,
P295_04456,e2c6605a1235659b,london_tokyo,asia_range_breakout,1.2,16,0.0006,0.2,0.3,tokyo_london,True,1.2,1.2,24
P295_04457,93cf444bb74869aa,expected_r,asia_range_breakout,1.3,16,0.0006,0.2,0.3,all,False,1.5,1.2,24
P295_04458,a56fa0e20430cf8f,funding_ny_hardening,asia_range_breakout,1.4,18,0.0006,0.2,0.3,london_ny,False,,,24
P295_04459,20e7d556751c6467,exit_risk,asia_range_breakout,1.55,18,0.0006,0.3,0.3,tokyo_london,False,1.2,,24
P295_04460,facd482743b9adea,variant_c_mtf,pullback_after_impulse,1.1,18,0.00025,0.3,0.3,all,True,1.5,0.8,48
P295_04461,9310c5b4aacd2b36,variant_b_rescue_mtf,pullback_after_impulse,1.2,20,0.00025,0.3,0.3,london_ny,False,,0.8,48
P295_04462,4046d3ee5761a321,pf12_fusion_mtf,pullback_after_impulse,1.3,20,0.00025,0.3,0.3,tokyo_london,False,1.2,1.2,48
P295_04463,89dcfbd16c4229bf,dirty_pf8_pruning,pullback_after_impulse,1.4,20,0.00025,0.3,0.3,all,False,1.5,1.2,48
P295_04464,241f9636377d2ab1,vwap_reclaim,pullback_after_impulse,1.55,10,0.00025,0.3,0.3,london_ny,True,,,
P295_04465,39e263e63e953abb,second_retest,pullback_after_impulse,1.1,10,0.00035,0.3,0.3,tokyo_london,False,1.2,,
P295_04466,cb0c349d85751f46,london_tokyo,pullback_after_impulse,1.2,10,0.00035,0.4,0.4,all,False,1.5,0.8,
P295_04467,a667a953a09b2797,expected_r,pullback_after_impulse,1.3,12,0.00035,0.4,0.4,london_ny,False,,0.8,
P295_04468,63f3cab0ade6870a,funding_ny_hardening,pullback_after_impulse,1.4,12,0.00035,0.4,0.4,tokyo_london,True,1.2,1.2,24
P295_04469,8fbc3e9d11f3496a,exit_risk,pullback_after_impulse,1.55,12,0.00035,0.4,0.4,all,False,1.5,1.2,24
P295_04470,cbb6eefe94416142,variant_c_mtf,hh_hl_continuation,1.1,14,0.00045,0.4,0.4,london_ny,False,,,24
P295_04471,b858937a9ece8fc2,variant_b_rescue_mtf,hh_hl_continuation,1.2,14,0.00045,0.4,0.4,tokyo_london,False,1.2,,24
P295_04472,1f5010ff371d2a2b,pf12_fusion_mtf,hh_hl_continuation,1.3,14,0.00045,0.4,0.4,all,True,1.5,0.8,48
P295_04473,697220b92ac01ea2,dirty_pf8_pruning,hh_hl_continuation,1.4,16,0.00045,0.5,0.4,london_ny,False,,0.8,48
P295_04474,523b8173604879f6,vwap_reclaim,hh_hl_continuation,1.55,16,0.00045,0.5,0.4,tokyo_london,False,1.2,1.2,48
P295_04475,0a4eb91faa238e8f,second_retest,hh_hl_continuation,1.1,16,0.0006,0.5,0.4,all,False,1.5,1.2,48
P295_04476,4a35a81bfd8f17e3,london_tokyo,hh_hl_continuation,1.2,18,0.0006,0.5,0.4,london_ny,True,,,
P295_04477,c8c92c7f4c138207,expected_r,hh_hl_continuation,1.3,18,0.0006,0.5,0.5,tokyo_london,False,1.2,,
P295_04478,aa8a57a2fd5c7c37,funding_ny_hardening,hh_hl_continuation,1.4,18,0.0006,0.5,0.5,all,False,1.5,0.8,
P295_04479,ec3ba76cc13357d7,exit_risk,hh_hl_continuation,1.55,20,0.0006,0.5,0.5,london_ny,False,,0.8,
P295_04480,542590074307d0c4,variant_c_mtf,bollinger_expansion_breakout,1.1,20,0.00025,0.2,0.5,tokyo_london,True,1.2,1.2,24
P295_04481,9dea17e16bdd6999,variant_b_rescue_mtf,bollinger_expansion_breakout,1.2,20,0.00025,0.2,0.5,all,False,1.5,1.2,24
P295_04482,0ad864eb21b38b21,pf12_fusion_mtf,bollinger_expansion_breakout,1.3,10,0.00025,0.2,0.5,london_ny,False,,,24
P295_04483,19ec8eed1a5beb7f,dirty_pf8_pruning,bollinger_expansion_breakout,1.4,10,0.00025,0.2,0.5,tokyo_london,False,1.2,,24
P295_04484,486d46bb301eb991,vwap_reclaim,bollinger_expansion_breakout,1.55,10,0.00025,0.2,0.5,all,True,1.5,0.8,48
P295_04485,8461d4d4a4f9c13b,second_retest,bollinger_expansion_breakout,1.1,12,0.00035,0.2,0.5,london_ny,False,,0.8,48
P295_04486,4ae3c4fab84d45f1,london_tokyo,bollinger_expansion_breakout,1.2,12,0.00035,0.2,0.5,tokyo_london,False,1.2,1.2,48
P295_04487,251aff66ca22b53d,expected_r,bollinger_expansion_breakout,1.3,12,0.00035,0.3,0.5,all,False,1.5,1.2,48
P295_04488,72716928d316b143,funding_ny_hardening,bollinger_expansion_breakout,1.4,14,0.00035,0.3,0.2,london_ny,True,,,
P295_04489,43beec587636f40c,exit_risk,bollinger_expansion_breakout,1.55,14,0.00035,0.3,0.2,tokyo_london,False,1.2,,
P295_04490,8ef615e5dce67c3a,variant_c_mtf,atr_volatility_expansion,1.1,14,0.00045,0.3,0.2,all,False,1.5,0.8,
P295_04491,a4fc8de344b63ecc,variant_b_rescue_mtf,atr_volatility_expansion,1.2,16,0.00045,0.3,0.2,london_ny,False,,0.8,
P295_04492,f52edf28b6362f69,pf12_fusion_mtf,atr_volatility_expansion,1.3,16,0.00045,0.3,0.2,tokyo_london,True,1.2,1.2,24
P295_04493,b863a92a20079a64,dirty_pf8_pruning,atr_volatility_expansion,1.4,16,0.00045,0.3,0.2,all,False,1.5,1.2,24
P295_04494,e1e7301e960b7f0e,vwap_reclaim,atr_volatility_expansion,1.55,18,0.00045,0.4,0.2,london_ny,False,,,24
P295_04495,4a3ebd0c65cbf847,second_retest,atr_volatility_expansion,1.1,18,0.0006,0.4,0.2,tokyo_london,False,1.2,,24
P295_04496,e59882fd2b2e8764,london_tokyo,atr_volatility_expansion,1.2,18,0.0006,0.4,0.2,all,True,1.5,0.8,48
P295_04497,cc01c87b7ca2d138,expected_r,atr_volatility_expansion,1.3,20,0.0006,0.4,0.2,london_ny,False,,0.8,48
P295_04498,dd21d2825ebf3700,funding_ny_hardening,atr_volatility_expansion,1.4,20,0.0006,0.4,0.2,tokyo_london,False,1.2,1.2,48
P295_04499,b91997109dce1e12,exit_risk,atr_volatility_expansion,1.55,20,0.0006,0.4,0.3,all,False,1.5,1.2,48
P295_04500,8f81e02e8cdefc8b,variant_c_mtf,breakout_retest,1.1,10,0.00025,0.4,0.3,london_ny,True,,,
P295_04501,06e8f56463d5adc8,variant_b_rescue_mtf,breakout_retest,1.2,10,0.00025,0.5,0.3,tokyo_london,False,1.2,,
P295_04502,53e1cc15d538d147,pf12_fusion_mtf,breakout_retest,1.3,10,0.00025,0.5,0.3,all,False,1.5,0.8,
P295_04503,0c7fe90df6af1062,dirty_pf8_pruning,breakout_retest,1.4,12,0.00025,0.5,0.3,london_ny,False,,0.8,
P295_04504,9e00da14fe413d01,vwap_reclaim,breakout_retest,1.55,12,0.00025,0.5,0.3,tokyo_london,True,1.2,1.2,24
P295_04505,08f338d5d73b29e1,second_retest,breakout_retest,1.1,12,0.00035,0.5,0.3,all,False,1.5,1.2,24
P295_04506,3571aa814c15b0ef,london_tokyo,breakout_retest,1.2,14,0.00035,0.5,0.3,london_ny,False,,,24
P295_04507,8cac3f48bddc4b56,expected_r,breakout_retest,1.3,14,0.00035,0.5,0.3,tokyo_london,False,1.2,,24
P295_04508,eacac192427a91dc,funding_ny_hardening,breakout_retest,1.4,14,0.00035,0.2,0.3,all,True,1.5,0.8,48
P295_04509,06f96ebaa453ac24,exit_risk,breakout_retest,1.55,16,0.00035,0.2,0.3,london_ny,False,,0.8,48
P295_04510,d60fdc7082a141d4,variant_c_mtf,vwap_reclaim_continuation,1.1,16,0.00045,0.2,0.4,tokyo_london,False,1.2,1.2,48
P295_04511,d37c14d1b5a6a9d8,variant_b_rescue_mtf,vwap_reclaim_continuation,1.2,16,0.00045,0.2,0.4,all,False,1.5,1.2,48
P295_04512,b8f20a818576ea84,pf12_fusion_mtf,vwap_reclaim_continuation,1.3,18,0.00045,0.2,0.4,london_ny,True,,,
P295_04513,1f452093746da960,dirty_pf8_pruning,vwap_reclaim_continuation,1.4,18,0.00045,0.2,0.4,tokyo_london,False,1.2,,
P295_04514,db6c1fe233d0d2fd,vwap_reclaim,vwap_reclaim_continuation,1.55,18,0.00045,0.2,0.4,all,False,1.5,0.8,
P295_04515,5810313e3de53973,second_retest,vwap_reclaim_continuation,1.1,20,0.0006,0.3,0.4,london_ny,False,,0.8,
P295_04516,032dbf5105c1fffe,london_tokyo,vwap_reclaim_continuation,1.2,20,0.0006,0.3,0.4,tokyo_london,True,1.2,1.2,24
P295_04517,9c205c3b997a3ac4,expected_r,vwap_reclaim_continuation,1.3,20,0.0006,0.3,0.4,all,False,1.5,1.2,24
P295_04518,1ebbb98aa888024c,funding_ny_hardening,vwap_reclaim_continuation,1.4,10,0.0006,0.3,0.4,london_ny,False,,,24
P295_04519,b000a33b3ea12e2b,exit_risk,vwap_reclaim_continuation,1.55,10,0.0006,0.3,0.4,tokyo_london,False,1.2,,24
P295_04520,09062c52552b6da7,variant_c_mtf,london_continuation,1.1,10,0.00025,0.3,0.4,all,True,1.5,0.8,48
P295_04521,80656084cfbe46f2,variant_b_rescue_mtf,london_continuation,1.2,12,0.00025,0.3,0.5,london_ny,False,,0.8,48
P295_04522,7382a1bff48796c6,pf12_fusion_mtf,london_continuation,1.3,12,0.00025,0.4,0.5,tokyo_london,False,1.2,1.2,48
P295_04523,29fb3677e5b6dfc0,dirty_pf8_pruning,london_continuation,1.4,12,0.00025,0.4,0.5,all,False,1.5,1.2,48
P295_04524,9429a92d75330358,vwap_reclaim,london_continuation,1.55,14,0.00025,0.4,0.5,london_ny,True,,,
P295_04525,0a263e2329307bee,second_retest,london_continuation,1.1,14,0.00035,0.4,0.5,tokyo_london,False,1.2,,
P295_04526,d873defcf4872fe1,london_tokyo,london_continuation,1.2,14,0.00035,0.4,0.5,all,False,1.5,0.8,
P295_04527,5573160cd484d8f3,expected_r,london_continuation,1.3,16,0.00035,0.4,0.5,london_ny,False,,0.8,
P295_04528,35d713541906d718,funding_ny_hardening,london_continuation,1.4,16,0.00035,0.4,0.5,tokyo_london,True,1.2,1.2,24
P295_04529,119070a21ba96013,exit_risk,london_continuation,1.55,16,0.00035,0.5,0.5,all,False,1.5,1.2,24
P295_04530,7c217ac1722c95fd,variant_c_mtf,asia_range_breakout,1.1,18,0.00045,0.5,0.5,london_ny,False,,,24
P295_04531,0972ff1cbd92a82b,variant_b_rescue_mtf,asia_range_breakout,1.2,18,0.00045,0.5,0.5,tokyo_london,False,1.2,,24
P295_04532,56089bec12ce1965,pf12_fusion_mtf,asia_range_breakout,1.3,18,0.00045,0.5,0.2,all,True,1.5,0.8,48
P295_04533,32d363f394396cdd,dirty_pf8_pruning,asia_range_breakout,1.4,20,0.00045,0.5,0.2,london_ny,False,,0.8,48
P295_04534,5aed9037b90e61b7,vwap_reclaim,asia_range_breakout,1.55,20,0.00045,0.5,0.2,tokyo_london,False,1.2,1.2,48
P295_04535,75812754ffb7576b,second_retest,asia_range_breakout,1.1,20,0.0006,0.5,0.2,all,False,1.5,1.2,48
P295_04536,49d9626f342d6e7b,london_tokyo,asia_range_breakout,1.2,10,0.0006,0.2,0.2,london_ny,True,,,
P295_04537,a008283fe04350b7,expected_r,asia_range_breakout,1.3,10,0.0006,0.2,0.2,tokyo_london,False,1.2,,
P295_04538,493af10fdd16020c,funding_ny_hardening,asia_range_breakout,1.4,10,0.0006,0.2,0.2,all,False,1.5,0.8,
P295_04539,82a3597583540c19,exit_risk,asia_range_breakout,1.55,12,0.0006,0.2,0.2,london_ny,False,,0.8,
P295_04540,d33fee1842427482,variant_c_mtf,pullback_after_impulse,1.1,12,0.00025,0.2,0.2,tokyo_london,True,1.2,1.2,24
P295_04541,608eef6f2ae00d9e,variant_b_rescue_mtf,pullback_after_impulse,1.2,12,0.00025,0.2,0.2,all,False,1.5,1.2,24
P295_04542,a1ac136839d5fb5b,pf12_fusion_mtf,pullback_after_impulse,1.3,14,0.00025,0.2,0.2,london_ny,False,,,24
P295_04543,4b6105f0f15abfba,dirty_pf8_pruning,pullback_after_impulse,1.4,14,0.00025,0.3,0.3,tokyo_london,False,1.2,,24
P295_04544,9b87281f8ac4b29a,vwap_reclaim,pullback_after_impulse,1.55,14,0.00025,0.3,0.3,all,True,1.5,0.8,48
P295_04545,af7e99b675b86158,second_retest,pullback_after_impulse,1.1,16,0.00035,0.3,0.3,london_ny,False,,0.8,48
P295_04546,2915c0dfd694287b,london_tokyo,pullback_after_impulse,1.2,16,0.00035,0.3,0.3,tokyo_london,False,1.2,1.2,48
P295_04547,0c26abf974fe227b,expected_r,pullback_after_impulse,1.3,16,0.00035,0.3,0.3,all,False,1.5,1.2,48
P295_04548,355fd84a8cd835d8,funding_ny_hardening,pullback_after_impulse,1.4,18,0.00035,0.3,0.3,london_ny,True,,,
P295_04549,9f0dadd3352dfc50,exit_risk,pullback_after_impulse,1.55,18,0.00035,0.3,0.3,tokyo_london,False,1.2,,
P295_04550,7eede43d91a9f4b2,variant_c_mtf,hh_hl_continuation,1.1,18,0.00045,0.4,0.3,all,False,1.5,0.8,
P295_04551,42727f7ed00a61ff,variant_b_rescue_mtf,hh_hl_continuation,1.2,20,0.00045,0.4,0.3,london_ny,False,,0.8,
P295_04552,fda0c8466a5f6f2c,pf12_fusion_mtf,hh_hl_continuation,1.3,20,0.00045,0.4,0.3,tokyo_london,True,1.2,1.2,24
P295_04553,b22fc16070ddc6e3,dirty_pf8_pruning,hh_hl_continuation,1.4,20,0.00045,0.4,0.3,all,False,1.5,1.2,24
P295_04554,040340d700f90d9a,vwap_reclaim,hh_hl_continuation,1.55,10,0.00045,0.4,0.4,london_ny,False,,,24
P295_04555,644b2e4b0b2254b1,second_retest,hh_hl_continuation,1.1,10,0.0006,0.4,0.4,tokyo_london,False,1.2,,24
P295_04556,a86e75d69526f55a,london_tokyo,hh_hl_continuation,1.2,10,0.0006,0.4,0.4,all,True,1.5,0.8,48
P295_04557,f5c61e12b9ef704b,expected_r,hh_hl_continuation,1.3,12,0.0006,0.5,0.4,london_ny,False,,0.8,48
P295_04558,a5db355144309587,funding_ny_hardening,hh_hl_continuation,1.4,12,0.0006,0.5,0.4,tokyo_london,False,1.2,1.2,48
P295_04559,d2bbf5147e761018,exit_risk,hh_hl_continuation,1.55,12,0.0006,0.5,0.4,all,False,1.5,1.2,48
P295_04560,0adc4a768bfa6e3e,variant_c_mtf,bollinger_expansion_breakout,1.1,14,0.00025,0.5,0.4,london_ny,True,,,
P295_04561,3d2a7eafa52cb74e,variant_b_rescue_mtf,bollinger_expansion_breakout,1.2,14,0.00025,0.5,0.4,tokyo_london,False,1.2,,
P295_04562,7df9250531453f74,pf12_fusion_mtf,bollinger_expansion_breakout,1.3,14,0.00025,0.5,0.4,all,False,1.5,0.8,
P295_04563,1b0111c024f0db38,dirty_pf8_pruning,bollinger_expansion_breakout,1.4,16,0.00025,0.5,0.4,london_ny,False,,0.8,
P295_04564,1b4659009bd3e5b2,vwap_reclaim,bollinger_expansion_breakout,1.55,16,0.00025,0.2,0.4,tokyo_london,True,1.2,1.2,24
P295_04565,8dd81bf7e44968a6,second_retest,bollinger_expansion_breakout,1.1,16,0.00035,0.2,0.5,all,False,1.5,1.2,24
P295_04566,3f138ae746d72d1f,london_tokyo,bollinger_expansion_breakout,1.2,18,0.00035,0.2,0.5,london_ny,False,,,24
P295_04567,42f069357f5dfca0,expected_r,bollinger_expansion_breakout,1.3,18,0.00035,0.2,0.5,tokyo_london,False,1.2,,24
P295_04568,f17649fa3ca3277b,funding_ny_hardening,bollinger_expansion_breakout,1.4,18,0.00035,0.2,0.5,all,True,1.5,0.8,48
P295_04569,7886d3728f8cedde,exit_risk,bollinger_expansion_breakout,1.55,20,0.00035,0.2,0.5,london_ny,False,,0.8,48
P295_04570,af7df3801a8edb1b,variant_c_mtf,atr_volatility_expansion,1.1,20,0.00045,0.2,0.5,tokyo_london,False,1.2,1.2,48
P295_04571,ed04c5f1400ca5d8,variant_b_rescue_mtf,atr_volatility_expansion,1.2,20,0.00045,0.3,0.5,all,False,1.5,1.2,48
P295_04572,4407cd5e4cf720d9,pf12_fusion_mtf,atr_volatility_expansion,1.3,10,0.00045,0.3,0.5,london_ny,True,,,
P295_04573,2e504cb008a6074e,dirty_pf8_pruning,atr_volatility_expansion,1.4,10,0.00045,0.3,0.5,tokyo_london,False,1.2,,
P295_04574,203a377d2f8599a4,vwap_reclaim,atr_volatility_expansion,1.55,10,0.00045,0.3,0.5,all,False,1.5,0.8,
P295_04575,a372456243f9d892,second_retest,atr_volatility_expansion,1.1,12,0.0006,0.3,0.5,london_ny,False,,0.8,
P295_04576,c0ccf9a88cf2b5eb,london_tokyo,atr_volatility_expansion,1.2,12,0.0006,0.3,0.2,tokyo_london,True,1.2,1.2,24
P295_04577,1cace5089b081c1c,expected_r,atr_volatility_expansion,1.3,12,0.0006,0.3,0.2,all,False,1.5,1.2,24
P295_04578,d43a89cc861d4c02,funding_ny_hardening,atr_volatility_expansion,1.4,14,0.0006,0.4,0.2,london_ny,False,,,24
P295_04579,ece3c383cfe956ff,exit_risk,atr_volatility_expansion,1.55,14,0.0006,0.4,0.2,tokyo_london,False,1.2,,24
P295_04580,e8dbe4272b3ec3f4,variant_c_mtf,breakout_retest,1.1,14,0.00025,0.4,0.2,all,True,1.5,0.8,48
P295_04581,e33272c078c9d027,variant_b_rescue_mtf,breakout_retest,1.2,16,0.00025,0.4,0.2,london_ny,False,,0.8,48
P295_04582,db6f5c0126d713e2,pf12_fusion_mtf,breakout_retest,1.3,16,0.00025,0.4,0.2,tokyo_london,False,1.2,1.2,48
P295_04583,05ede1b3ca92ce10,dirty_pf8_pruning,breakout_retest,1.4,16,0.00025,0.4,0.2,all,False,1.5,1.2,48
P295_04584,6693d5880f8d72fd,vwap_reclaim,breakout_retest,1.55,18,0.00025,0.4,0.2,london_ny,True,,,
P295_04585,17d62578c0361c97,second_retest,breakout_retest,1.1,18,0.00035,0.5,0.2,tokyo_london,False,1.2,,
P295_04586,5b53b724860aecc5,london_tokyo,breakout_retest,1.2,18,0.00035,0.5,0.2,all,False,1.5,0.8,
P295_04587,dfd09759e9175051,expected_r,breakout_retest,1.3,20,0.00035,0.5,0.3,london_ny,False,,0.8,
P295_04588,84b1258df17215c7,funding_ny_hardening,breakout_retest,1.4,20,0.00035,0.5,0.3,tokyo_london,True,1.2,1.2,24
P295_04589,489d256a10c5bcf1,exit_risk,breakout_retest,1.55,20,0.00035,0.5,0.3,all,False,1.5,1.2,24
P295_04590,816f87678f625e12,variant_c_mtf,vwap_reclaim_continuation,1.1,10,0.00045,0.5,0.3,london_ny,False,,,24
P295_04591,865392438207db3d,variant_b_rescue_mtf,vwap_reclaim_continuation,1.2,10,0.00045,0.5,0.3,tokyo_london,False,1.2,,24
P295_04592,99526669880a43de,pf12_fusion_mtf,vwap_reclaim_continuation,1.3,10,0.00045,0.2,0.3,all,True,1.5,0.8,48
P295_04593,35af126bb0886911,dirty_pf8_pruning,vwap_reclaim_continuation,1.4,12,0.00045,0.2,0.3,london_ny,False,,0.8,48
P295_04594,e690eb31c20d1981,vwap_reclaim,vwap_reclaim_continuation,1.55,12,0.00045,0.2,0.3,tokyo_london,False,1.2,1.2,48
P295_04595,b1ba40941389476f,second_retest,vwap_reclaim_continuation,1.1,12,0.0006,0.2,0.3,all,False,1.5,1.2,48
P295_04596,ee3fda06b6c18afa,london_tokyo,vwap_reclaim_continuation,1.2,14,0.0006,0.2,0.3,london_ny,True,,,
P295_04597,b3f8e18a47e07a9c,expected_r,vwap_reclaim_continuation,1.3,14,0.0006,0.2,0.3,tokyo_london,False,1.2,,
P295_04598,c3aa8ad37346b792,funding_ny_hardening,vwap_reclaim_continuation,1.4,14,0.0006,0.2,0.4,all,False,1.5,0.8,
P295_04599,93617556af7825d7,exit_risk,vwap_reclaim_continuation,1.55,16,0.0006,0.3,0.4,london_ny,False,,0.8,
P295_04600,42d150a6577c2ade,variant_c_mtf,london_continuation,1.1,16,0.00025,0.3,0.4,tokyo_london,True,1.2,1.2,24
P295_04601,b12a959af7512679,variant_b_rescue_mtf,london_continuation,1.2,16,0.00025,0.3,0.4,all,False,1.5,1.2,24
P295_04602,2e49743044c6ff6c,pf12_fusion_mtf,london_continuation,1.3,18,0.00025,0.3,0.4,london_ny,False,,,24
P295_04603,9b5bd3d81027c887,dirty_pf8_pruning,london_continuation,1.4,18,0.00025,0.3,0.4,tokyo_london,False,1.2,,24
P295_04604,77e6f458cef8ab51,vwap_reclaim,london_continuation,1.55,18,0.00025,0.3,0.4,all,True,1.5,0.8,48
P295_04605,c549aa0642079878,second_retest,london_continuation,1.1,20,0.00035,0.3,0.4,london_ny,False,,0.8,48
P295_04606,3c93400db481563c,london_tokyo,london_continuation,1.2,20,0.00035,0.4,0.4,tokyo_london,False,1.2,1.2,48
P295_04607,52d59cc3407a1618,expected_r,london_continuation,1.3,20,0.00035,0.4,0.4,all,False,1.5,1.2,48
P295_04608,5c24ed58cb3ee328,funding_ny_hardening,london_continuation,1.4,10,0.00035,0.4,0.4,london_ny,True,,,
P295_04609,18d5f8dd08a5c35e,exit_risk,london_continuation,1.55,10,0.00035,0.4,0.5,tokyo_london,False,1.2,,
P295_04610,3fc1f4c0224f329b,variant_c_mtf,asia_range_breakout,1.1,10,0.00045,0.4,0.5,all,False,1.5,0.8,
P295_04611,14d5da6929ecc4b2,variant_b_rescue_mtf,asia_range_breakout,1.2,12,0.00045,0.4,0.5,london_ny,False,,0.8,
P295_04612,ebaab2eea2b1d2eb,pf12_fusion_mtf,asia_range_breakout,1.3,12,0.00045,0.4,0.5,tokyo_london,True,1.2,1.2,24
P295_04613,a25eede1ff72b356,dirty_pf8_pruning,asia_range_breakout,1.4,12,0.00045,0.5,0.5,all,False,1.5,1.2,24
P295_04614,14aa331aaed54830,vwap_reclaim,asia_range_breakout,1.55,14,0.00045,0.5,0.5,london_ny,False,,,24
